Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2020-08-02 13:13:28.882,0 days 00:33:28.868000,23,185.24416666666667,0 days 00:00:06.117000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:29.076,0 days 00:33:29.062000,23,192.81083333333333,0 days 00:00:06.311000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:29.122,0 days 00:33:29.108000,23,200.37750000000003,0 days 00:00:06.357000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:29.296,0 days 00:33:29.282000,23,208.01222222222225,0 days 00:00:06.531000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:29.361,0 days 00:33:29.347000,23,215.64694444444447,0 days 00:00:06.596000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:29.516,0 days 00:33:29.502000,23,223.48027777777781,0 days 00:00:06.751000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:29.601,0 days 00:33:29.587000,23,231.31361111111116,0 days 00:00:06.836000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:29.736,0 days 00:33:29.722000,23,238.09736111111113,0 days 00:00:06.971000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:29.802,0 days 00:33:29.788000,23,244.88111111111112,0 days 00:00:07.037000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:29.956,0 days 00:33:29.942000,23,253.1477777777778,0 days 00:00:07.191000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:30.042,0 days 00:33:30.028000,23,261.4144444444445,0 days 00:00:07.277000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:30.176,0 days 00:33:30.162000,23,269.9477777777778,0 days 00:00:07.411000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:30.282,0 days 00:33:30.268000,23,278.48111111111115,0 days 00:00:07.517000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:30.395,0 days 00:33:30.381000,23,287.1477777777778,0 days 00:00:07.630000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:30.522,0 days 00:33:30.508000,23,295.8144444444444,0 days 00:00:07.757000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:30.596,0 days 00:33:30.582000,23,304.38111111111107,0 days 00:00:07.831000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:30.762,0 days 00:33:30.748000,23,312.94777777777773,0 days 00:00:07.997000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:30.816,0 days 00:33:30.802000,23,320.88111111111107,0 days 00:00:08.051000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:31.002,0 days 00:33:30.988000,23,328.8144444444444,0 days 00:00:08.237000,0,0,0,104,True,1,car,0.0,,OnTrack,0.0,0.0,0.0
2020-08-02 13:13:31.036,0 days 00:33:31.022000,23,336.28111111111104,0 days 00:00:08.271000,0,0,0,104,True,1,pos,0.0,,OnTrack,0.0,0.0,0.0
