Time,Driver,Position,GapToLeader,IntervalToPositionAhead
0 days 02:48:22.125000,99,15.0,+79.186,+0.969
0 days 02:48:25.113000,99,15.0,+79.214,+0.927
0 days 02:48:29.851000,99,15.0,+79.163,+1.006
0 days 02:48:33.025000,99,15.0,+79.155,+1.052
0 days 02:48:36.168000,99,15.0,+79.266,+1.038
0 days 02:48:40.235000,99,15.0,+79.507,+1.005
0 days 02:48:45.993000,99,15.0,+79.581,+0.848
0 days 02:48:49.887000,99,15.0,+79.583,+0.906
0 days 02:48:54.185000,99,15.0,+79.512,+0.997
0 days 02:48:55.451000,99,15.0,+79.545,+0.986
0 days 02:49:00.468000,99,15.0,+79.915,+1.021
0 days 02:49:05.851000,99,15.0,+80.221,+0.993
0 days 02:49:11.352000,99,15.0,+80.204,+1.085
0 days 02:49:15.226000,99,15.0,+80.172,+1.156
0 days 02:49:18.983000,99,15.0,+80.150,+1.111
0 days 02:49:21.420000,99,15.0,+80.135,+1.124
0 days 02:49:23.813000,99,15.0,+80.109,+1.098
0 days 02:49:27.356000,99,15.0,+80.321,+1.088
0 days 02:49:31.951000,99,15.0,+80.502,+1.082
0 days 02:49:34.408000,99,15.0,+80.496,+1.138
0 days 02:49:36.790000,99,15.0,+80.454,+1.198
0 days 02:49:38.784000,99,15.0,+80.394,+1.213
0 days 02:49:41.729000,99,15.0,+80.411,+1.186
0 days 02:49:46.612000,99,15.0,+80.641,+1.153
0 days 02:49:47.708000,99,15.0,+80.679,+1.136
0 days 02:49:54.869000,99,15.0,+81.077,+1.069
0 days 02:49:57.913000,99,15.0,+81.185,+1.115
0 days 02:50:02.683000,99,15.0,+81.179,+1.206
0 days 02:50:05.907000,99,15.0,+81.190,+1.202
0 days 02:50:09.038000,99,15.0,+81.262,+1.079
0 days 02:50:13.055000,99,15.0,+81.563,+1.085
0 days 02:50:18.841000,99,15.0,+81.695,+1.037
0 days 02:50:22.764000,99,15.0,+81.696,+1.097
0 days 02:50:27.073000,99,15.0,+81.647,+1.189
0 days 02:50:28.332000,99,15.0,+81.677,+1.174
0 days 02:50:33.281000,99,15.0,+82.029,+1.203
0 days 02:50:38.605000,99,15.0,+82.354,+1.180
0 days 02:50:44.033000,99,15.0,+82.277,+1.223
0 days 02:50:47.925000,99,15.0,+82.221,+1.312
0 days 02:50:51.721000,99,15.0,+82.237,+1.282
0 days 02:50:54.191000,99,15.0,+82.247,+1.315
0 days 02:50:56.536000,99,15.0,+82.235,+1.311
0 days 02:51:00.123000,99,15.0,+82.464,+1.308
0 days 02:51:04.735000,99,15.0,+82.717,+1.287
0 days 02:51:07.215000,99,15.0,+82.749,+1.340
0 days 02:51:09.621000,99,15.0,+82.736,+1.393
0 days 02:51:11.682000,99,15.0,+82.719,+1.417
0 days 02:51:14.716000,99,15.0,+82.808,+1.391
0 days 02:51:19.489000,99,15.0,+83.016,+1.383
0 days 02:51:20.630000,99,15.0,+83.051,+1.370
0 days 02:51:27.814000,99,15.0,+83.443,+1.390
0 days 02:51:30.788000,99,15.0,+83.489,+1.391
0 days 02:51:35.603000,99,15.0,+83.472,+1.479
0 days 02:51:38.749000,99,15.0,+83.518,+1.495
0 days 02:51:41.915000,99,15.0,+83.593,+1.405
0 days 02:51:45.961000,99,15.0,+83.930,+1.421
0 days 02:51:51.808000,99,15.0,+84.043,+1.400
0 days 02:51:55.753000,99,15.0,+84.076,+1.499
0 days 02:52:00.183000,99,15.0,+84.064,+1.592
0 days 02:52:01.387000,99,15.0,+84.114,+1.616
0 days 02:52:06.316000,99,15.0,+84.438,+1.659
0 days 02:52:11.636000,99,15.0,+84.677,+1.498
0 days 02:52:17.158000,99,15.0,+84.672,+1.583
0 days 02:52:21.025000,99,15.0,+84.660,+1.676
0 days 02:52:24.752000,99,15.0,+84.666,+1.663
0 days 02:52:27.155000,99,15.0,+84.646,+1.694
0 days 02:52:29.559000,99,15.0,+84.654,+1.692
0 days 02:52:33.198000,99,15.0,+84.914,+1.720
0 days 02:52:37.697000,99,15.0,+85.020,+1.642
0 days 02:52:40.635000,99,15.0,+85.001,+1.668
0 days 02:52:42.618000,99,15.0,+84.981,+1.733
0 days 02:52:44.620000,99,15.0,+84.960,+1.780
0 days 02:52:47.596000,99,15.0,+84.973,+1.711
0 days 02:52:52.351000,99,15.0,+85.185,+1.716
0 days 02:52:53.486000,99,15.0,+85.209,+1.696
0 days 02:53:00.532000,99,15.0,+85.419,+1.405
0 days 02:53:02.058000,99,14.0,+85.419,+1.405
0 days 02:53:02.060000,99,15.0,+85.419,+1.405
0 days 02:53:03.528000,99,14.0,+85.419,+1.405
0 days 02:53:03.546000,99,14.0,+85.470,+1.421
0 days 02:53:08.290000,99,14.0,+85.460,+1.421
0 days 02:53:08.409000,99,13.0,+85.460,+1.421
0 days 02:53:11.809000,99,13.0,+85.511,+1.511
0 days 02:53:14.610000,99,13.0,+85.551,+1.425
0 days 02:53:18.658000,99,13.0,+85.884,+1.433
0 days 02:53:24.422000,99,13.0,+85.832,+1.396
0 days 02:53:28.369000,99,13.0,+85.826,+1.458
0 days 02:53:32.660000,99,13.0,+85.777,+1.529
0 days 02:53:33.917000,99,13.0,+85.825,+1.550
0 days 02:53:38.858000,99,13.0,+86.061,+1.617
0 days 02:53:44.194000,99,13.0,+86.257,+1.529
0 days 02:53:49.640000,99,13.0,+86.202,+1.563
0 days 02:53:53.513000,99,13.0,+86.196,+1.653
0 days 02:53:57.333000,99,13.0,+86.192,+1.634
0 days 02:53:59.772000,99,13.0,+86.194,+1.671
0 days 02:54:02.149000,99,13.0,+86.191,+1.657
0 days 02:54:05.735000,99,13.0,+86.399,+1.691
0 days 02:54:10.272000,99,13.0,+86.549,+1.647
0 days 02:54:12.701000,99,13.0,+86.573,+1.691
0 days 02:54:15.160000,99,13.0,+86.570,+1.740
0 days 02:54:17.231000,99,13.0,+86.556,+1.758
0 days 02:54:20.192000,99,13.0,+86.592,+1.744
0 days 02:54:24.966000,99,13.0,+86.787,+1.717
0 days 02:54:26.128000,99,13.0,+86.691,+1.696
0 days 02:54:33.197000,99,13.0,+86.857,+1.510
0 days 02:54:36.155000,99,13.0,+86.910,+1.472
0 days 02:54:40.933000,99,13.0,+86.958,+1.541
0 days 02:54:44.162000,99,13.0,+86.920,+1.579
0 days 02:54:47.358000,99,13.0,+87.005,+1.568
0 days 02:54:51.284000,99,13.0,+87.107,+1.464
0 days 02:54:57.157000,99,13.0,+87.192,+1.525
0 days 02:55:01.027000,99,13.0,+87.205,+1.602
0 days 02:55:05.325000,99,14.0,+87.205,+1.602
0 days 02:55:05.385000,99,14.0,+87.233,+0.045
0 days 02:55:06.763000,99,14.0,+87.408,+0.214
0 days 02:55:11.984000,99,14.0,+87.937,+0.594
0 days 02:55:17.430000,99,14.0,+88.207,+1.058
0 days 02:55:22.908000,99,14.0,+88.173,+1.144
0 days 02:55:26.810000,99,14.0,+88.189,+1.171
0 days 02:55:30.584000,99,14.0,+88.232,+1.241
0 days 02:55:33.068000,99,14.0,+88.246,+1.272
0 days 02:55:35.434000,99,14.0,+88.267,+1.329
0 days 02:55:39.088000,99,14.0,+88.540,+1.562
0 days 02:55:43.617000,99,14.0,+88.641,+1.694
0 days 02:55:46.066000,99,14.0,+88.637,+1.724
0 days 02:55:48.523000,99,14.0,+88.630,+1.772
0 days 02:55:50.524000,99,14.0,+88.619,+1.780
0 days 02:55:53.497000,99,14.0,+88.626,+1.766
0 days 02:55:58.274000,99,14.0,+88.747,+1.722
0 days 02:55:59.391000,99,14.0,+88.755,+1.705
0 days 02:56:06.492000,99,14.0,+88.907,+1.836
0 days 02:56:09.469000,99,14.0,+88.889,+1.865
0 days 02:56:14.215000,99,14.0,+88.893,+1.865
0 days 02:56:14.332000,99,13.0,+88.893,+1.865
0 days 02:56:17.409000,99,13.0,+88.883,+2.036
0 days 02:56:20.551000,99,13.0,+88.912,+1.992
0 days 02:56:24.560000,99,13.0,+89.106,+1.841
0 days 02:56:30.263000,99,13.0,+89.013,+1.741
0 days 02:56:34.188000,99,13.0,+89.032,+1.759
0 days 02:56:38.522000,99,13.0,+89.087,+1.928
0 days 02:56:39.804000,99,13.0,+89.129,+1.925
0 days 02:56:44.666000,99,13.0,+89.200,+1.682
0 days 02:56:49.928000,99,13.0,+89.281,+1.794
0 days 02:56:55.405000,99,13.0,+89.211,+1.750
0 days 02:56:59.266000,99,13.0,+89.250,+1.807
0 days 02:57:03.073000,99,13.0,+89.222,+1.790
0 days 02:57:05.490000,99,13.0,+88.442,+1.808
0 days 02:57:07.869000,99,13.0,+88.464,+1.795
0 days 02:57:11.433000,99,13.0,+88.599,+1.892
0 days 02:57:15.983000,99,13.0,+88.734,+1.949
0 days 02:57:18.437000,99,13.0,+88.836,+2.025
0 days 02:57:20.884000,99,13.0,+88.974,+2.152
0 days 02:57:22.929000,99,13.0,+89.092,+2.257
0 days 02:57:25.900000,99,13.0,+89.256,+2.285
0 days 02:57:30.694000,99,13.0,+89.237,+2.190
0 days 02:57:31.879000,99,13.0,+89.216,+2.164
0 days 02:57:38.832000,99,13.0,+89.220,+2.074
0 days 02:57:41.774000,99,13.0,+90.086,+2.118
0 days 02:57:46.510000,99,13.0,+89.382,+2.205
0 days 02:57:49.721000,99,13.0,+89.445,+2.320
0 days 02:57:52.896000,99,13.0,+89.552,+2.353
0 days 02:57:56.937000,99,13.0,+89.563,+2.341
0 days 02:58:02.689000,99,13.0,+89.627,+2.200
0 days 02:58:06.569000,99,13.0,+89.737,+2.253
0 days 02:58:10.991000,99,13.0,+89.955,+2.452
0 days 02:58:12.224000,99,13.0,+90.030,+2.514
0 days 02:58:17.117000,99,13.0,+90.145,+2.398
0 days 02:58:22.485000,99,13.0,+90.393,+2.507
0 days 02:58:28.184000,99,13.0,+90.785,+2.848
0 days 02:58:32.371000,99,13.0,1 L,+3.241
0 days 02:58:36.824000,99,13.0,1 L,+3.802
0 days 02:58:39.287000,99,13.0,1 L,+3.840
0 days 02:58:41.757000,99,13.0,1 L,+3.853
0 days 02:58:45.499000,99,13.0,1 L,+4.050
0 days 02:58:50.101000,99,13.0,1 L,+4.278
0 days 02:58:52.508000,99,13.0,1 L,+4.320
0 days 02:58:54.886000,99,13.0,1 L,+4.355
0 days 02:58:56.775000,99,13.0,1 L,+4.509
0 days 02:58:59.839000,99,13.0,1 L,+4.535
0 days 02:59:04.707000,99,13.0,1 L,+4.458
0 days 02:59:05.902000,99,13.0,1 L,+4.441
0 days 02:59:13.065000,99,13.0,1 L,+4.030
0 days 02:59:16.033000,99,13.0,1 L,+4.023
0 days 02:59:20.844000,99,13.0,1 L,+4.101
0 days 02:59:24.118000,99,13.0,1 L,+4.223
0 days 02:59:27.406000,99,13.0,1 L,+4.230
0 days 02:59:31.446000,99,13.0,1 L,+4.236
0 days 02:59:37.344000,99,13.0,1 L,+4.316
0 days 02:59:41.638000,99,13.0,1 L,+4.653
0 days 02:59:46.122000,99,13.0,1 L,+4.900
0 days 02:59:47.618000,99,13.0,1 L,+5.127
0 days 02:59:52.995000,99,13.0,1 L,+5.630
0 days 02:59:58.323000,99,13.0,1 L,+5.625
0 days 03:00:03.801000,99,13.0,1 L,+5.682
0 days 03:00:07.597000,99,13.0,1 L,+5.679
0 days 03:00:11.541000,99,13.0,1 L,+5.843
0 days 03:00:14.048000,99,13.0,1 L,+5.890
0 days 03:00:16.397000,99,13.0,1 L,+5.889
0 days 03:00:20.196000,99,13.0,1 L,+6.126
0 days 03:00:24.900000,99,13.0,1 L,+6.123
0 days 03:00:27.283000,99,13.0,1 L,+6.068
0 days 03:00:29.666000,99,13.0,1 L,+5.920
0 days 03:00:31.603000,99,13.0,1 L,+5.322
0 days 03:00:34.666000,99,13.0,1 L,+4.779
0 days 03:00:39.556000,99,13.0,1 L,+4.654
0 days 03:00:40.763000,99,13.0,1 L,+4.617
0 days 03:00:47.873000,99,13.0,1 L,+4.418
0 days 03:00:50.850000,99,13.0,1 L,+4.392
0 days 03:04:03.484000,99,13.0,1L,+4.392
0 days 00:00:07.722000,22,16.0,,
0 days 01:02:31.539000,22,16.0,+1.762,+0.263
0 days 01:02:36.223000,22,16.0,+2.758,+0.276
0 days 01:02:39.745000,22,16.0,+3.051,+0.211
0 days 01:02:44.167000,22,16.0,+3.517,+0.196
0 days 01:02:50.470000,22,16.0,+4.297,+0.413
0 days 01:02:54.400000,22,16.0,+4.287,+0.377
0 days 01:02:58.610000,22,16.0,+4.114,+0.390
0 days 01:03:00.180000,22,16.0,+4.438,+0.296
0 days 01:03:06.140000,22,16.0,+5.270,+0.293
0 days 01:03:11.803000,22,16.0,+5.848,+0.394
0 days 01:03:17.283000,22,16.0,+5.821,+0.457
0 days 01:03:21.245000,22,16.0,+5.773,+0.443
0 days 01:03:25.715000,22,16.0,+5.597,+0.443
0 days 01:03:25.726000,22,15.0,+5.597,+0.443
0 days 01:03:28.295000,22,15.0,+5.598,+0.428
0 days 01:03:30.970000,22,15.0,+5.820,+0.384
0 days 01:03:36.913000,22,15.0,+8.181,+1.519
0 days 01:03:51.877000,22,15.0,+18.567,+1.408
0 days 01:04:01.772000,22,15.0,+22.383,+2.106
0 days 01:04:09.775000,22,15.0,+23.507,+2.863
0 days 01:04:13.906000,22,15.0,+22.673,+1.902
0 days 01:04:20.638000,22,15.0,+23.629,+1.660
0 days 01:04:28.112000,22,15.0,+22.405,+1.375
0 days 01:04:30.941000,22,15.0,+22.665,+1.734
0 days 01:04:42.030000,22,15.0,+22.524,+1.658
0 days 01:04:46.996000,22,15.0,+21.525,+1.537
0 days 01:04:56.921000,22,15.0,+24.168,+1.481
0 days 01:05:02.329000,22,15.0,+24.291,+1.262
0 days 01:05:07.057000,22,15.0,+24.242,+1.303
0 days 01:05:11.730000,22,15.0,+24.077,+0.671
0 days 01:05:18.864000,22,15.0,+23.457,+0.726
0 days 01:05:25.408000,22,15.0,+23.379,+1.455
0 days 01:05:30.925000,22,15.0,+20.839,+1.744
0 days 01:05:33.277000,22,15.0,+20.989,+1.032
0 days 01:05:40.743000,22,15.0,+21.328,+1.256
0 days 01:05:48.102000,22,15.0,+20.408,+1.417
0 days 01:05:58.183000,22,15.0,+21.274,+1.621
0 days 01:06:08.112000,22,15.0,+23.578,+1.413
0 days 01:06:17.665000,22,15.0,+24.197,+1.306
0 days 01:06:22.455000,22,15.0,+23.096,+2.228
0 days 01:06:27.654000,22,15.0,+22.830,+1.709
0 days 01:06:35.781000,22,15.0,+23.410,+2.252
0 days 01:06:43.875000,22,15.0,+23.001,+3.447
0 days 01:06:47.439000,22,15.0,+21.882,+3.617
0 days 01:06:51.881000,22,15.0,+21.168,+2.046
0 days 01:06:55.476000,22,15.0,+20.633,+2.633
0 days 01:07:00.867000,22,15.0,+20.164,+1.895
0 days 01:07:12.400000,22,15.0,+22.622,+1.343
0 days 01:42:11.968000,22,15.0,+55.758,+6.634
0 days 01:42:16.558000,22,15.0,+54.544,+6.283
0 days 01:42:20.899000,22,15.0,+53.776,+6.212
0 days 01:42:26.823000,22,15.0,+51.595,+6.085
0 days 01:42:31.074000,22,15.0,+48.995,+6.223
0 days 01:42:36.130000,22,15.0,+46.261,+6.466
0 days 01:42:37.748000,22,15.0,+45.144,+6.094
0 days 01:42:43.035000,22,15.0,+40.800,+5.619
0 days 01:42:48.350000,22,15.0,+38.526,+5.434
0 days 01:43:01.451000,22,15.0,+41.815,+3.641
0 days 01:43:06.422000,22,15.0,+38.222,+3.868
0 days 01:43:10.771000,22,15.0,+34.042,+3.801
0 days 01:43:19.922000,22,15.0,+37.369,+2.050
0 days 01:43:26.287000,22,15.0,+38.705,+4.175
0 days 01:43:30.445000,22,15.0,+34.780,+4.345
0 days 01:43:35.324000,22,15.0,+30.935,+4.346
0 days 01:43:38.021000,22,15.0,+29.400,+4.363
0 days 01:43:40.791000,22,15.0,+28.575,+2.014
0 days 01:43:43.165000,22,15.0,+26.369,+1.076
0 days 01:43:54.009000,22,15.0,+31.134,+2.557
0 days 01:44:14.016000,22,15.0,+40.081,+2.121
0 days 01:44:19.540000,22,15.0,+41.896,+2.806
0 days 01:44:50.177000,22,15.0,+52.262,+1.914
0 days 01:45:00.168000,22,15.0,+48.530,+2.221
0 days 01:45:26.123000,22,15.0,+1.958,+0.302
0 days 01:45:30.510000,22,16.0,+1.958,+0.302
0 days 01:45:30.586000,22,16.0,+2.848,+0.080
0 days 01:45:34.264000,22,16.0,+3.286,+0.024
0 days 01:45:38.569000,22,16.0,+4.071,+0.043
0 days 01:45:44.493000,22,16.0,+4.524,+0.043
0 days 01:45:44.493000,22,15.0,+4.524,+0.043
0 days 01:45:48.503000,22,15.0,+4.519,+0.319
0 days 01:45:52.722000,22,15.0,+4.307,+0.333
0 days 01:45:54.299000,22,15.0,+4.637,+0.394
0 days 01:46:00.212000,22,15.0,+5.696,+0.365
0 days 01:46:05.607000,22,15.0,+6.276,+0.275
0 days 01:46:11.080000,22,15.0,+6.198,+0.275
0 days 01:46:11.082000,22,14.0,+6.198,+0.275
0 days 01:46:15.131000,22,14.0,+6.189,+0.340
0 days 01:46:19.476000,22,14.0,+6.766,+0.357
0 days 01:46:22.133000,22,14.0,+6.777,+0.354
0 days 01:46:24.392000,22,14.0,+6.809,+0.325
0 days 01:46:28.667000,22,14.0,+7.539,+0.464
0 days 01:46:33.606000,22,14.0,+7.832,+0.315
0 days 01:46:36.007000,22,14.0,+7.775,+0.303
0 days 01:46:38.431000,22,14.0,+7.656,+0.305
0 days 01:46:40.381000,22,14.0,+7.561,+0.349
0 days 01:46:43.783000,22,14.0,+7.915,+0.435
0 days 01:46:48.937000,22,14.0,+8.145,+0.413
0 days 01:46:50.216000,22,14.0,+8.270,+0.446
0 days 01:46:57.927000,22,14.0,+9.101,+0.399
0 days 01:47:00.883000,22,14.0,+9.133,+0.406
0 days 01:47:05.760000,22,14.0,+9.075,+0.515
0 days 01:47:09.088000,22,14.0,+9.179,+0.515
0 days 01:47:09.098000,22,13.0,+9.179,+0.515
0 days 01:47:10.674000,22,14.0,+9.179,+0.515
0 days 01:47:12.405000,22,14.0,+9.407,+0.416
0 days 01:47:16.713000,22,14.0,+10.109,+0.403
0 days 01:47:22.690000,22,14.0,+10.269,+0.352
0 days 01:47:26.578000,22,14.0,+10.201,+0.361
0 days 01:47:30.879000,22,14.0,+9.990,+0.316
0 days 01:47:32.307000,22,14.0,+10.160,+0.335
0 days 01:47:37.983000,22,14.0,+11.043,+0.504
0 days 01:47:43.445000,22,14.0,+11.398,+0.550
0 days 01:47:48.983000,22,14.0,+11.323,+0.507
0 days 01:47:52.881000,22,14.0,+11.257,+0.500
0 days 01:47:57.127000,22,14.0,+11.587,+0.511
0 days 01:47:59.647000,22,14.0,+11.603,+0.519
0 days 01:48:02.083000,22,14.0,+11.601,+0.488
0 days 01:48:05.959000,22,14.0,+11.933,+0.416
0 days 01:48:11.024000,22,14.0,+12.468,+0.576
0 days 01:48:13.540000,22,14.0,+12.496,+0.637
0 days 01:48:15.979000,22,14.0,+12.466,+0.697
0 days 01:48:17.997000,22,14.0,+12.425,+0.718
0 days 01:48:21.009000,22,15.0,+12.425,+0.718
0 days 01:48:21.343000,22,15.0,+12.661,+0.267
0 days 01:48:26.506000,22,15.0,+13.010,+0.161
0 days 01:48:27.807000,22,15.0,+13.133,+0.192
0 days 01:48:35.528000,22,15.0,+13.933,+0.365
0 days 01:48:38.575000,22,15.0,+14.017,+0.412
0 days 01:48:43.366000,22,15.0,+13.903,+0.413
0 days 01:48:46.746000,22,15.0,+14.032,+0.274
0 days 01:48:50.045000,22,15.0,+14.204,+0.264
0 days 01:48:54.225000,22,15.0,+14.742,+0.365
0 days 01:49:00.129000,22,15.0,+14.829,+0.409
0 days 01:49:04.029000,22,15.0,+14.677,+0.335
0 days 01:49:08.089000,22,15.0,+14.283,+0.126
0 days 01:49:09.391000,22,15.0,+14.291,+0.091
0 days 01:49:14.829000,22,15.0,+14.940,+0.431
0 days 01:49:20.474000,22,15.0,+15.526,+0.526
0 days 01:49:26.055000,22,15.0,+15.477,+0.548
0 days 01:49:29.930000,22,15.0,+15.380,+0.562
0 days 01:49:34.071000,22,15.0,+15.562,+0.623
0 days 01:49:36.568000,22,15.0,+15.537,+0.604
0 days 01:49:38.924000,22,15.0,+15.504,+0.567
0 days 01:49:42.785000,22,15.0,+15.847,+0.620
0 days 01:49:47.779000,22,15.0,+16.264,+0.868
0 days 01:49:50.257000,22,15.0,+16.229,+0.899
0 days 01:49:52.598000,22,15.0,+16.117,+0.905
0 days 01:49:54.578000,22,15.0,+16.019,+0.894
0 days 01:49:57.766000,22,15.0,+16.124,+0.854
0 days 01:50:02.802000,22,15.0,+16.364,+0.838
0 days 01:50:04.002000,22,15.0,+16.417,+0.806
0 days 01:50:11.301000,22,15.0,+16.764,+0.842
0 days 01:50:14.228000,22,15.0,+16.762,+0.811
0 days 01:50:18.989000,22,15.0,+16.640,+0.817
0 days 01:50:22.284000,22,15.0,+16.673,+0.724
0 days 01:50:25.500000,22,15.0,+16.754,+0.616
0 days 01:50:29.772000,22,15.0,+17.307,+0.849
0 days 01:50:35.581000,22,15.0,+17.293,+0.776
0 days 01:50:39.507000,22,15.0,+17.223,+0.768
0 days 01:50:43.673000,22,15.0,+16.909,+0.675
0 days 01:50:45.077000,22,15.0,+16.967,+0.642
0 days 01:50:50.271000,22,15.0,+17.407,+0.738
0 days 01:50:55.707000,22,15.0,+17.737,+0.711
0 days 01:51:01.285000,22,15.0,+17.687,+0.797
0 days 01:51:05.189000,22,15.0,+17.584,+0.831
0 days 01:51:09.249000,22,15.0,+17.750,+0.699
0 days 01:51:11.721000,22,15.0,+17.742,+0.677
0 days 01:51:14.081000,22,15.0,+17.705,+0.657
0 days 01:51:18.071000,22,15.0,+18.123,+0.773
0 days 01:51:22.875000,22,15.0,+18.370,+0.833
0 days 01:51:25.300000,22,15.0,+18.305,+0.866
0 days 01:51:27.927000,22,15.0,+18.146,+0.894
0 days 01:51:29.547000,22,15.0,+17.995,+0.919
0 days 01:51:32.774000,22,15.0,+18.164,+0.799
0 days 01:51:37.831000,22,15.0,+18.420,+0.553
0 days 01:51:39.094000,22,15.0,+18.510,+0.541
0 days 01:51:46.713000,22,15.0,+19.191,+0.614
0 days 01:51:49.731000,22,15.0,+19.269,+0.666
0 days 01:51:54.567000,22,15.0,+19.191,+0.728
0 days 01:51:57.831000,22,15.0,+19.189,+0.657
0 days 01:52:01.107000,22,15.0,+19.411,+0.643
0 days 01:52:05.254000,22,15.0,+19.781,+0.523
0 days 01:52:11.356000,22,15.0,+19.954,+0.647
0 days 01:52:15.189000,22,15.0,+19.900,+0.691
0 days 01:52:19.383000,22,15.0,+19.627,+0.672
0 days 01:52:20.728000,22,15.0,+19.702,+0.669
0 days 01:52:25.999000,22,15.0,+20.301,+0.731
0 days 01:52:31.592000,22,15.0,+20.662,+0.725
0 days 01:52:37.125000,22,15.0,+20.566,+0.748
0 days 01:52:41.027000,22,15.0,+20.480,+0.751
0 days 01:52:45.083000,22,15.0,+20.632,+0.741
0 days 01:52:47.551000,22,15.0,+20.612,+0.748
0 days 01:52:49.946000,22,15.0,+20.602,+0.692
0 days 01:52:53.788000,22,15.0,+20.888,+0.653
0 days 01:52:58.613000,22,15.0,+21.029,+0.561
0 days 01:53:00.994000,22,15.0,+20.956,+0.525
0 days 01:53:03.350000,22,15.0,+20.817,+0.462
0 days 01:53:05.239000,22,15.0,+20.654,+0.388
0 days 01:53:08.552000,22,15.0,+20.944,+0.549
0 days 01:53:13.753000,22,15.0,+21.290,+0.671
0 days 01:53:15.009000,22,15.0,+21.386,+0.680
0 days 01:53:22.352000,22,15.0,+21.757,+0.704
0 days 01:53:25.339000,22,15.0,+21.773,+0.698
0 days 01:53:30.160000,22,15.0,+21.689,+0.740
0 days 01:53:33.468000,22,15.0,+21.749,+0.759
0 days 01:53:36.855000,22,15.0,+21.884,+0.663
0 days 01:53:40.998000,22,15.0,+22.367,+0.631
0 days 01:53:46.783000,22,15.0,+22.370,+0.594
0 days 01:53:50.655000,22,15.0,+22.327,+0.632
0 days 01:53:54.833000,22,15.0,+22.075,+0.521
0 days 01:53:56.159000,22,15.0,+22.079,+0.482
0 days 01:54:01.531000,22,15.0,+22.645,+0.638
0 days 01:54:06.915000,22,15.0,+22.854,+0.501
0 days 01:54:12.497000,22,15.0,+22.808,+0.610
0 days 01:54:16.404000,22,15.0,+22.743,+0.631
0 days 01:54:20.473000,22,15.0,+22.879,+0.615
0 days 01:54:22.902000,22,15.0,+22.854,+0.604
0 days 01:54:25.309000,22,15.0,+22.816,+0.555
0 days 01:54:29.016000,22,15.0,+23.065,+0.489
0 days 01:54:33.934000,22,15.0,+23.400,+0.561
0 days 01:54:36.401000,22,15.0,+23.348,+0.558
0 days 01:54:38.702000,22,15.0,+23.204,+0.511
0 days 01:54:40.623000,22,15.0,+23.081,+0.449
0 days 01:54:43.893000,22,15.0,+23.336,+0.603
0 days 01:54:48.998000,22,15.0,+23.642,+0.707
0 days 01:54:50.199000,22,15.0,+23.693,+0.709
0 days 01:54:57.582000,22,15.0,+24.024,+0.727
0 days 01:55:00.569000,22,15.0,+24.016,+0.719
0 days 01:55:05.434000,22,15.0,+23.975,+0.819
0 days 01:55:08.750000,22,15.0,+24.050,+0.952
0 days 01:55:12.074000,22,15.0,+24.141,+0.972
0 days 01:55:16.068000,22,15.0,+24.459,+0.947
0 days 01:55:21.965000,22,15.0,+24.455,+0.844
0 days 01:55:25.802000,22,15.0,+24.397,+0.881
0 days 01:55:30.056000,22,15.0,+24.143,+0.777
0 days 01:55:31.241000,22,15.0,+24.099,+0.670
0 days 01:55:36.546000,22,15.0,+24.596,+0.677
0 days 01:55:41.964000,22,15.0,+24.693,+0.502
0 days 01:55:47.482000,22,15.0,+24.630,+0.595
0 days 01:55:51.336000,22,15.0,+24.520,+0.599
0 days 01:55:55.343000,22,15.0,+24.628,+0.559
0 days 01:55:57.777000,22,15.0,+24.582,+0.533
0 days 01:56:00.130000,22,15.0,+24.531,+0.473
0 days 01:56:03.965000,22,15.0,+24.840,+0.505
0 days 01:56:08.961000,22,15.0,+25.231,+0.704
0 days 01:56:11.441000,22,15.0,+25.175,+0.712
0 days 01:56:13.748000,22,15.0,+25.034,+0.680
0 days 01:56:15.768000,22,15.0,+24.897,+0.622
0 days 01:56:18.853000,22,15.0,+24.978,+0.707
0 days 01:56:23.913000,22,15.0,+25.311,+0.826
0 days 01:56:25.158000,22,15.0,+25.346,+0.821
0 days 01:56:32.412000,22,15.0,+25.612,+0.788
0 days 01:56:35.362000,22,15.0,+25.590,+0.802
0 days 01:56:40.168000,22,15.0,+25.477,+0.840
0 days 01:56:43.361000,22,15.0,+25.464,+0.909
0 days 01:56:46.710000,22,15.0,+25.560,+0.911
0 days 01:56:50.759000,22,15.0,+25.876,+0.826
0 days 01:56:56.560000,22,15.0,+25.877,+0.685
0 days 01:57:00.518000,22,15.0,+25.819,+0.696
0 days 01:57:04.685000,22,15.0,+25.574,+0.610
0 days 01:57:05.961000,22,15.0,+25.603,+0.578
0 days 01:57:11.354000,22,15.0,+26.215,+0.767
0 days 01:57:16.761000,22,15.0,+26.466,+0.712
0 days 01:57:22.343000,22,15.0,+26.422,+0.783
0 days 01:57:26.246000,22,15.0,+26.366,+0.827
0 days 01:57:30.290000,22,15.0,+26.529,+0.846
0 days 01:57:32.793000,22,15.0,+26.539,+0.861
0 days 01:57:35.203000,22,15.0,+26.560,+0.850
0 days 01:57:39.014000,22,15.0,+26.913,+0.864
0 days 01:57:43.732000,22,15.0,+27.107,+0.784
0 days 01:57:46.170000,22,15.0,+27.030,+0.753
0 days 01:57:48.520000,22,15.0,+26.880,+0.707
0 days 01:57:50.761000,22,15.0,+26.756,+0.651
