LapNumber,Driver,LapTime,Stint,TotalLaps,Compound,New,TyresNotChanged,Time,LapFlags,LapCountTime,StartLaps,Outlap
23.0,4,0 days 00:01:33.509000,2,,,False,False,0 days 02:16:43.690000,,,,
23.0,18,0 days 00:01:32.955000,1,,,False,False,0 days 02:16:45.467000,,,,
,14,,1,22.0,,False,False,0 days 02:16:48.655000,,,,
,18,,1,23.0,,False,False,0 days 02:16:48.655000,,,,
23.0,3,0 days 00:01:32.212000,2,,,False,False,0 days 02:16:53.013000,,,,
,3,,2,3.0,,False,False,0 days 02:16:53.649000,,,,
,10,,1,23.0,,False,False,0 days 02:16:53.649000,,,,
23.0,99,0 days 00:01:33.119000,1,,,False,False,0 days 02:16:57.946000,,,,
,99,,1,21.0,,False,False,0 days 02:16:58.656000,,,,
,22,,1,23.0,,False,False,0 days 02:17:03.655000,,,,
23.0,11,,2,,,False,False,0 days 02:17:08.435000,,,,
,11,,2,5.0,,False,False,0 days 02:17:08.683000,,,,
,18,,2,2.0,HARD,False,True,0 days 02:17:08.683000,0.0,,2.0,
,31,,2,4.0,,False,False,0 days 02:17:13.661000,,,,
,7,,2,5.0,,False,False,0 days 02:17:18.663000,,,,
,63,,2,5.0,,False,False,0 days 02:17:18.663000,,,,
23.0,6,0 days 00:01:33.497000,2,,,False,False,0 days 02:17:20.570000,,,,
23.0,5,,2,,,False,False,0 days 02:17:21.508000,,,,
,5,,2,7.0,,False,False,0 days 02:17:23.673000,,,,
,6,,2,4.0,,False,False,0 days 02:17:23.673000,,,,
,99,,2,0.0,HARD,True,True,0 days 02:17:23.673000,0.0,,0.0,
23.0,47,0 days 00:01:35.387000,1,,,False,False,0 days 02:17:33.212000,,,,
,47,,1,22.0,,False,False,0 days 02:17:33.687000,,,,
,9,,1,24.0,,False,False,0 days 02:17:38.677000,,,,
,16,,1,22.0,,False,False,0 days 02:17:48.683000,,,,
,44,,1,22.0,,False,False,0 days 02:17:48.683000,,,,
,55,,1,22.0,,False,False,0 days 02:18:08.668000,,,,
,77,,2,2.0,,False,False,0 days 02:18:13.674000,,,,
,77,,1,,,False,False,0 days 02:18:13.768000,0.0,,,
24.0,77,0 days 00:01:31.988000,2,,,False,False,0 days 02:18:13.768000,1.0,,,
24.0,4,,2,,,False,False,0 days 02:18:15.724000,,,,
,4,0 days 00:01:32.830000,2,,,False,False,0 days 02:18:15.752000,,,,
,4,,2,3.0,,False,False,0 days 02:18:18.664000,,,,
,14,,1,23.0,,False,False,0 days 02:18:18.664000,,,,
,3,,2,4.0,,False,False,0 days 02:18:28.676000,,,,
,10,,1,24.0,,False,False,0 days 02:18:28.676000,,,,
24.0,22,0 days 00:01:32.873000,1,,,False,False,0 days 02:18:32.541000,,,,
,22,,1,24.0,,False,False,0 days 02:18:33.689000,,,,
,18,,2,3.0,,False,False,0 days 02:18:38.668000,,,,
,11,,2,6.0,,False,False,0 days 02:18:43.682000,,,,
,14,,2,0.0,HARD,True,True,0 days 02:18:43.682000,0.0,,0.0,
,7,,2,6.0,,False,False,0 days 02:18:48.674000,,,,
,31,,2,5.0,,False,False,0 days 02:18:48.674000,,,,
,63,,2,6.0,,False,False,0 days 02:18:53.677000,,,,
,99,,2,1.0,,False,False,0 days 02:18:53.677000,,,,
24.0,6,,2,,,False,False,0 days 02:18:54.368000,,,,
,5,,2,8.0,,False,False,0 days 02:18:58.689000,,,,
,6,,2,5.0,,False,False,0 days 02:18:58.689000,,,,
24.0,47,,1,,,False,False,0 days 02:19:07.122000,,,,
,47,0 days 00:01:33.930000,1,,,False,False,0 days 02:19:07.141000,,,,
,47,,1,23.0,,False,False,0 days 02:19:08.688000,,,,
24.0,9,0 days 00:01:34.736000,1,,,False,False,0 days 02:19:10.324000,,,,
,9,,1,25.0,,False,False,0 days 02:19:13.675000,,,,
,16,,1,23.0,,False,False,0 days 02:19:18.674000,,,,
,44,,1,23.0,,False,False,0 days 02:19:23.676000,,,,
,47,,2,0.0,HARD,True,True,0 days 02:19:33.694000,0.0,,0.0,
,16,,1,,,False,False,0 days 02:19:37.276000,1.0,,,
25.0,55,0 days 00:01:31.885000,1,,,False,False,0 days 02:19:37.276000,3.0,,,
,55,,1,23.0,,False,False,0 days 02:19:38.679000,,,,
,55,,1,,,False,False,0 days 02:19:44.762000,1.0,,,
25.0,77,0 days 00:01:31.415000,2,,,False,False,0 days 02:19:44.762000,3.0,,,
,4,,1,,,False,False,0 days 02:19:47.980000,0.0,,,
25.0,4,0 days 00:01:32.274000,2,,,False,False,0 days 02:19:47.980000,1.0,,,
,4,,2,4.0,,False,False,0 days 02:19:48.685000,,,,
,77,,2,3.0,,False,False,0 days 02:19:48.685000,,,,
25.0,10,0 days 00:01:32.784000,1,,,False,False,0 days 02:19:56.914000,,,,
,3,,2,5.0,,False,False,0 days 02:19:58.689000,,,,
,10,,1,25.0,,False,False,0 days 02:19:58.689000,,,,
25.0,22,0 days 00:01:32.681000,1,,,False,False,0 days 02:20:05.245000,,,,
,22,,1,25.0,,False,False,0 days 02:20:08.703000,,,,
,11,,2,7.0,,False,False,0 days 02:20:13.682000,,,,
,14,,2,1.0,,False,False,0 days 02:20:13.682000,,,,
,18,,2,4.0,,False,False,0 days 02:20:13.682000,,,,
25.0,18,0 days 00:01:33.581000,2,,,False,False,0 days 02:20:13.696000,,,,
25.0,31,0 days 00:01:32.939000,2,,,False,False,0 days 02:20:16.513000,,,,
,31,,2,6.0,,False,False,0 days 02:20:18.693000,,,,
25.0,7,0 days 00:01:33.404000,2,,,False,False,0 days 02:20:21.558000,,,,
,7,,2,7.0,,False,False,0 days 02:20:23.685000,,,,
,63,,2,7.0,,False,False,0 days 02:20:23.685000,,,,
,6,,2,6.0,,False,False,0 days 02:20:28.692000,,,,
,99,,2,2.0,,False,False,0 days 02:20:28.692000,,,,
,99,,1,,,False,False,0 days 02:20:28.712000,0.0,,,
25.0,99,0 days 00:01:33.247000,2,,,False,False,0 days 02:20:28.712000,1.0,,,
,5,,2,9.0,,False,False,0 days 02:20:33.685000,,,,
25.0,9,0 days 00:01:33.671000,1,,,False,False,0 days 02:20:43.969000,,,,
,9,,1,26.0,,False,False,0 days 02:20:48.682000,,,,
26.0,44,0 days 00:01:31.854000,1,,,False,False,0 days 02:20:51.305000,,,,
,16,,1,24.0,,False,False,0 days 02:20:53.683000,,,,
,44,,1,24.0,,False,False,0 days 02:20:53.683000,,,,
,9,,2,0.0,HARD,True,True,0 days 02:21:08.699000,0.0,,0.0,
,47,,2,1.0,,False,False,0 days 02:21:08.699000,,,,
26.0,55,0 days 00:01:31.819000,1,,,False,False,0 days 02:21:09.050000,,,,
,55,,1,24.0,,False,False,0 days 02:21:13.693000,,,,
26.0,77,,2,,,False,False,0 days 02:21:16.193000,,,,
,77,,2,4.0,,False,False,0 days 02:21:18.696000,,,,
26.0,4,0 days 00:01:32.040000,2,,,False,False,0 days 02:21:19.993000,,,,
,4,,2,5.0,,False,False,0 days 02:21:23.693000,,,,
26.0,10,0 days 00:01:32.764000,1,,,False,False,0 days 02:21:29.873000,,,,
,3,,2,6.0,,False,False,0 days 02:21:33.701000,,,,
,10,,1,26.0,,False,False,0 days 02:21:33.701000,,,,
26.0,22,0 days 00:01:32.578000,1,,,False,False,0 days 02:21:37.811000,,,,
,22,,1,26.0,,False,False,0 days 02:21:38.693000,,,,
,18,,1,,,False,False,0 days 02:21:44.731000,0.0,,,
26.0,18,0 days 00:01:33.106000,2,,,False,False,0 days 02:21:44.731000,1.0,,,
,11,,2,8.0,,False,False,0 days 02:21:48.689000,,,,
,14,,2,2.0,,False,False,0 days 02:21:48.689000,,,,
,18,,2,5.0,,False,False,0 days 02:21:48.689000,,,,
26.0,14,0 days 00:01:33.077000,2,,,False,False,0 days 02:21:48.926000,,,,
26.0,31,0 days 00:01:32.784000,2,,,False,False,0 days 02:21:49.285000,,,,
,31,,2,7.0,,False,False,0 days 02:21:53.689000,,,,
26.0,7,,2,,,False,False,0 days 02:21:55.253000,,,,
26.0,99,0 days 00:01:33.205000,2,,,False,False,0 days 02:21:57.532000,,,,
,7,,2,8.0,,False,False,0 days 02:21:58.701000,,,,
,63,,2,8.0,,False,False,0 days 02:21:58.701000,,,,
,99,,2,3.0,,False,False,0 days 02:21:58.701000,,,,
26.0,6,0 days 00:01:33.169000,2,,,False,False,0 days 02:22:01.148000,,,,
,5,,2,10.0,,False,False,0 days 02:22:03.702000,,,,
,6,,2,7.0,,False,False,0 days 02:22:03.702000,,,,
,16,,1,25.0,,False,False,0 days 02:22:23.703000,,,,
27.0,44,,1,,,False,False,0 days 02:22:24.151000,,,,
,44,,1,25.0,,False,False,0 days 02:22:28.700000,,,,
,47,,2,2.0,,False,False,0 days 02:22:38.728000,,,,
,47,,1,,,False,False,0 days 02:22:39.016000,0.0,,,
26.0,47,0 days 00:01:34.381000,2,,,False,False,0 days 02:22:39.016000,1.0,,,
27.0,55,,1,,,False,False,0 days 02:22:41.311000,,,,
,9,,2,1.0,,False,False,0 days 02:22:43.706000,,,,
,55,,1,25.0,,False,False,0 days 02:22:43.706000,,,,
,77,,2,5.0,,False,False,0 days 02:22:48.695000,,,,
27.0,4,,2,,,False,False,0 days 02:22:52.044000,,,,
,4,,2,6.0,,False,False,0 days 02:22:53.694000,,,,
27.0,10,,1,,,False,False,0 days 02:23:02.881000,,,,
,10,,1,27.0,,False,False,0 days 02:23:03.712000,,,,
,44,,2,0.0,HARD,True,True,0 days 02:23:03.712000,0.0,,0.0,
,3,,2,7.0,,False,False,0 days 02:23:08.737000,,,,
27.0,22,0 days 00:01:32.577000,1,,,False,False,0 days 02:23:10.385000,,,,
,22,,1,27.0,,False,False,0 days 02:23:13.710000,,,,
,14,,1,,,False,False,0 days 02:23:16.492000,0.0,,,
27.0,14,0 days 00:01:32.901000,2,,,False,False,0 days 02:23:16.492000,1.0,,,
27.0,18,0 days 00:01:32.943000,2,,,False,False,0 days 02:23:17.687000,,,,
,14,,2,3.0,,False,False,0 days 02:23:18.703000,,,,
,18,,2,6.0,,False,False,0 days 02:23:18.703000,,,,
27.0,31,,2,,,False,False,0 days 02:23:22.153000,,,,
,11,,2,9.0,,False,False,0 days 02:23:23.757000,,,,
,31,,2,8.0,,False,False,0 days 02:23:23.757000,,,,
,7,,2,9.0,,False,False,0 days 02:23:28.712000,,,,
27.0,99,,2,,,False,False,0 days 02:23:30.974000,,,,
,63,,2,9.0,,False,False,0 days 02:23:33.706000,,,,
,99,,2,4.0,,False,False,0 days 02:23:33.706000,,,,
27.0,6,,2,,,False,False,0 days 02:23:34.374000,,,,
27.0,5,0 days 00:01:33.158000,2,,,False,False,0 days 02:23:35.270000,,,,
,5,,2,11.0,,False,False,0 days 02:23:38.697000,,,,
,6,,2,8.0,,False,False,0 days 02:23:38.697000,,,,
28.0,16,0 days 00:01:31.958000,1,,,False,False,0 days 02:23:53.018000,,,,
,16,,1,26.0,,False,False,0 days 02:23:53.696000,,,,
28.0,55,0 days 00:01:31.816000,1,,,False,False,0 days 02:24:13.107000,,,,
,55,,1,26.0,,False,False,0 days 02:24:13.710000,,,,
27.0,47,,2,,,False,False,0 days 02:24:13.811000,,,,
,9,,2,2.0,,False,False,0 days 02:24:18.698000,,,,
,47,,2,3.0,,False,False,0 days 02:24:18.698000,,,,
,9,,1,,,False,False,0 days 02:24:19.361000,0.0,,,
27.0,9,0 days 00:01:34.423000,2,,,False,False,0 days 02:24:19.361000,1.0,,,
,77,,2,6.0,,False,False,0 days 02:24:23.698000,,,,
,4,,2,7.0,,False,False,0 days 02:24:28.698000,,,,
,44,,2,1.0,,False,False,0 days 02:24:28.698000,,,,
28.0,10,0 days 00:01:32.660000,1,,,False,False,0 days 02:24:35.544000,,,,
,3,,2,8.0,,False,False,0 days 02:24:38.737000,,,,
,10,,1,28.0,,False,False,0 days 02:24:38.737000,,,,
28.0,22,,1,,,False,False,0 days 02:24:43.046000,,,,
,22,,1,28.0,,False,False,0 days 02:24:43.703000,,,,
,55,,2,0.0,HARD,True,True,0 days 02:24:48.717000,0.0,,0.0,
28.0,14,,2,,,False,False,0 days 02:24:50.124000,,,,
28.0,18,,2,,,False,False,0 days 02:24:51.061000,,,,
,11,,2,10.0,,False,False,0 days 02:24:53.701000,,,,
,14,,2,4.0,,False,False,0 days 02:24:53.701000,,,,
,18,,2,7.0,,False,False,0 days 02:24:53.701000,,,,
,10,,2,0.0,HARD,True,True,0 days 02:24:58.713000,0.0,,0.0,
,31,,2,9.0,,False,False,0 days 02:24:58.713000,,,,
28.0,7,0 days 00:01:33.246000,2,,,False,False,0 days 02:25:02.005000,,,,
,7,,2,10.0,,False,False,0 days 02:25:03.716000,,,,
,63,,2,10.0,,False,False,0 days 02:25:03.716000,,,,
28.0,5,,2,,,False,False,0 days 02:25:08.699000,,,,
,6,,2,9.0,,False,False,0 days 02:25:08.714000,,,,
,99,,2,5.0,,False,False,0 days 02:25:08.714000,,,,
,5,,2,12.0,,False,False,0 days 02:25:13.708000,,,,
29.0,16,0 days 00:01:31.847000,1,,,False,False,0 days 02:25:24.883000,,,,
,16,,1,27.0,,False,False,0 days 02:25:28.710000,,,,
28.0,9,0 days 00:01:34.404000,2,,,False,False,0 days 02:25:47.964000,,,,
,9,,2,3.0,,False,False,0 days 02:25:48.717000,,,,
,16,,2,0.0,HARD,True,True,0 days 02:25:48.717000,0.0,,0.0,
,47,,2,4.0,,False,False,0 days 02:25:53.716000,,,,
,77,,2,7.0,,False,False,0 days 02:25:53.716000,,,,
,4,,2,8.0,,False,False,0 days 02:25:58.729000,,,,
,44,,2,2.0,,False,False,0 days 02:25:58.729000,,,,
,44,,1,,,False,False,0 days 02:25:58.764000,0.0,,,
29.0,44,0 days 00:01:30.762000,2,,,False,False,0 days 02:25:58.764000,3.0,,,
,77,,2,,,False,False,0 days 02:25:58.764000,1.0,,,
,3,,2,9.0,,False,False,0 days 02:26:13.731000,,,,
,22,,1,29.0,,False,False,0 days 02:26:18.718000,,,,
,55,,2,1.0,,False,False,0 days 02:26:18.718000,,,,
,11,,2,11.0,,False,False,0 days 02:26:28.733000,,,,
,14,,2,5.0,,False,False,0 days 02:26:28.733000,,,,
,18,,2,8.0,,False,False,0 days 02:26:28.733000,,,,
,10,,2,1.0,,False,False,0 days 02:26:33.717000,,,,
,31,,2,10.0,,False,False,0 days 02:26:33.717000,,,,
29.0,7,,2,,,False,False,0 days 02:26:35.369000,,,,
,7,,2,11.0,,False,False,0 days 02:26:38.733000,,,,
,63,,2,11.0,,False,False,0 days 02:26:38.733000,,,,
,99,,2,6.0,,False,False,0 days 02:26:38.733000,,,,
,5,,2,13.0,,False,False,0 days 02:26:43.729000,,,,
,6,,2,10.0,,False,False,0 days 02:26:43.729000,,,,
,16,,2,1.0,,False,False,0 days 02:27:18.727000,,,,
29.0,9,,2,,,False,False,0 days 02:27:22.679000,,,,
,9,,2,4.0,,False,False,0 days 02:27:23.724000,,,,
,47,,2,5.0,,False,False,0 days 02:27:28.724000,,,,
,77,,2,8.0,,False,False,0 days 02:27:28.724000,,,,
30.0,44,,2,,,False,False,0 days 02:27:29.423000,,,,
,4,,2,9.0,,False,False,0 days 02:27:33.720000,,,,
,44,,2,3.0,,False,False,0 days 02:27:33.720000,,,,
,3,,2,10.0,,False,False,0 days 02:27:43.730000,,,,
,55,,2,2.0,,False,False,0 days 02:27:48.726000,,,,
,55,,1,,,False,False,0 days 02:27:48.863000,0.0,,,
30.0,55,0 days 00:01:31.306000,2,,,False,False,0 days 02:27:48.863000,1.0,,,
,22,,1,30.0,,False,False,0 days 02:27:53.721000,,,,
,14,,2,6.0,,False,False,0 days 02:27:58.727000,,,,
,18,,2,9.0,,False,False,0 days 02:27:58.727000,,,,
,10,,2,2.0,,False,False,0 days 02:28:03.723000,,,,
,11,,2,12.0,,False,False,0 days 02:28:03.723000,,,,
,31,,2,11.0,,False,False,0 days 02:28:03.723000,,,,
,10,,1,,,False,False,0 days 02:28:03.920000,0.0,,,
30.0,10,0 days 00:01:32.686000,2,,,False,False,0 days 02:28:03.920000,1.0,,,
,7,,2,12.0,,False,False,0 days 02:28:13.727000,,,,
,22,,2,0.0,HARD,True,True,0 days 02:28:13.727000,0.0,,0.0,
,63,,2,12.0,,False,False,0 days 02:28:13.727000,,,,
,99,,2,7.0,,False,False,0 days 02:28:13.727000,,,,
,5,,2,14.0,,False,False,0 days 02:28:18.724000,,,,
,6,,2,11.0,,False,False,0 days 02:28:18.724000,,,,
,16,,2,2.0,,False,False,0 days 02:28:48.729000,,,,
,16,,1,,,False,False,0 days 02:28:49.084000,0.0,,,
31.0,16,0 days 00:01:31.552000,2,,,False,False,0 days 02:28:49.084000,1.0,,,
,77,,2,9.0,,False,False,0 days 02:28:58.758000,,,,
,4,,2,10.0,,False,False,0 days 02:29:03.728000,,,,
,9,,2,5.0,,False,False,0 days 02:29:03.728000,,,,
,44,,2,4.0,,False,False,0 days 02:29:03.728000,,,,
,47,,2,6.0,,False,False,0 days 02:29:03.728000,,,,
31.0,55,,2,,,False,False,0 days 02:29:16.934000,,,,
,3,,2,11.0,,False,False,0 days 02:29:18.738000,,,,
,55,,2,3.0,,False,False,0 days 02:29:18.738000,,,,
,11,,2,13.0,,False,False,0 days 02:29:33.733000,,,,
,14,,2,7.0,,False,False,0 days 02:29:33.733000,,,,
,18,,2,10.0,,False,False,0 days 02:29:33.733000,,,,
,10,,2,3.0,,False,False,0 days 02:29:38.732000,,,,
,31,,2,12.0,,False,False,0 days 02:29:38.732000,,,,
,7,,2,13.0,,False,False,0 days 02:29:43.724000,,,,
,22,,2,1.0,,False,False,0 days 02:29:43.724000,,,,
,63,,2,13.0,,False,False,0 days 02:29:48.729000,,,,
,99,,2,8.0,,False,False,0 days 02:29:48.729000,,,,
,5,,2,15.0,,False,False,0 days 02:29:53.735000,,,,
,6,,2,12.0,,False,False,0 days 02:29:53.735000,,,,
32.0,16,0 days 00:01:31.541000,2,,,False,False,0 days 02:30:19.678000,,,,
,16,,2,3.0,,False,False,0 days 02:30:23.733000,,,,
,44,,2,5.0,,False,False,0 days 02:30:33.735000,,,,
,77,,2,10.0,,False,False,0 days 02:30:33.735000,,,,
,4,,2,11.0,,False,False,0 days 02:30:38.732000,,,,
,9,,2,6.0,,False,False,0 days 02:30:38.732000,,,,
,47,,2,7.0,,False,False,0 days 02:30:38.732000,,,,
,3,,2,12.0,,False,False,0 days 02:30:48.743000,,,,
,55,,2,4.0,,False,False,0 days 02:30:53.740000,,,,
,10,,2,4.0,,False,False,0 days 02:31:08.732000,,,,
,11,,2,14.0,,False,False,0 days 02:31:08.732000,,,,
,14,,2,8.0,,False,False,0 days 02:31:08.732000,,,,
,18,,2,11.0,,False,False,0 days 02:31:08.732000,,,,
,31,,2,13.0,,False,False,0 days 02:31:13.744000,,,,
32.0,7,0 days 00:01:33.057000,2,,,False,False,0 days 02:31:15.232000,,,,
,7,,2,14.0,,False,False,0 days 02:31:18.751000,,,,
,22,,2,2.0,,False,False,0 days 02:31:18.751000,,,,
,63,,2,14.0,,False,False,0 days 02:31:18.751000,,,,
32.0,22,0 days 00:01:32.942000,2,,,False,False,0 days 02:31:18.911000,,,,
,5,,2,16.0,,False,False,0 days 02:31:23.736000,,,,
,6,,2,13.0,,False,False,0 days 02:31:23.736000,,,,
,99,,2,9.0,,False,False,0 days 02:31:23.736000,,,,
33.0,16,,2,,,False,False,0 days 02:31:51.377000,,,,
,16,,2,4.0,,False,False,0 days 02:31:53.741000,,,,
,77,,2,11.0,,False,False,0 days 02:32:03.735000,,,,
,4,,2,12.0,,False,False,0 days 02:32:08.734000,,,,
,44,,2,6.0,,False,False,0 days 02:32:08.734000,,,,
,9,,2,7.0,,False,False,0 days 02:32:13.733000,,,,
,47,,2,8.0,,False,False,0 days 02:32:13.733000,,,,
,3,,2,13.0,,False,False,0 days 02:32:23.734000,,,,
,55,,2,5.0,,False,False,0 days 02:32:23.734000,,,,
,14,,2,9.0,,False,False,0 days 02:32:38.742000,,,,
,18,,2,12.0,,False,False,0 days 02:32:38.742000,,,,
,10,,2,5.0,,False,False,0 days 02:32:43.738000,,,,
,11,,2,15.0,,False,False,0 days 02:32:43.738000,,,,
,31,,2,14.0,,False,False,0 days 02:32:43.738000,,,,
33.0,7,,2,,,False,False,0 days 02:32:48.655000,,,,
,7,,2,15.0,,False,False,0 days 02:32:48.748000,,,,
33.0,22,,2,,,False,False,0 days 02:32:49.656000,,,,
33.0,63,0 days 00:01:33.176000,2,,,False,False,0 days 02:32:51.539000,,,,
,22,,2,3.0,,False,False,0 days 02:32:53.739000,,,,
,63,,2,15.0,,False,False,0 days 02:32:53.739000,,,,
,99,,2,10.0,,False,False,0 days 02:32:53.739000,,,,
33.0,5,0 days 00:01:33.084000,2,,,False,False,0 days 02:32:56.303000,,,,
,5,,2,17.0,,False,False,0 days 02:32:58.738000,,,,
,6,,2,14.0,,False,False,0 days 02:32:58.738000,,,,
,16,,2,5.0,,False,False,0 days 02:33:23.744000,,,,
,77,,2,12.0,,False,False,0 days 02:33:33.756000,,,,
,44,,2,7.0,,False,False,0 days 02:33:38.739000,,,,
,4,,2,13.0,,False,False,0 days 02:33:43.744000,,,,
33.0,9,0 days 00:01:34.320000,2,,,False,False,0 days 02:33:45.431000,,,,
33.0,47,0 days 00:01:34.158000,2,,,False,False,0 days 02:33:46.884000,,,,
,9,,2,8.0,,False,False,0 days 02:33:48.739000,,,,
,47,,2,9.0,,False,False,0 days 02:33:48.739000,,,,
,3,,2,14.0,,False,False,0 days 02:33:53.748000,,,,
,55,,2,6.0,,False,False,0 days 02:33:58.747000,,,,
,11,,2,16.0,,False,False,0 days 02:34:13.775000,,,,
,14,,2,10.0,,False,False,0 days 02:34:13.775000,,,,
,18,,2,13.0,,False,False,0 days 02:34:13.775000,,,,
34.0,31,0 days 00:01:32.764000,2,,,False,False,0 days 02:34:15.158000,,,,
,10,,2,6.0,,False,False,0 days 02:34:18.756000,,,,
,31,,2,15.0,,False,False,0 days 02:34:18.756000,,,,
,7,,2,16.0,,False,False,0 days 02:34:23.744000,,,,
,22,,2,4.0,,False,False,0 days 02:34:23.744000,,,,
34.0,63,0 days 00:01:33.165000,2,,,False,False,0 days 02:34:24.753000,,,,
34.0,99,0 days 00:01:33.200000,2,,,False,False,0 days 02:34:25.962000,,,,
,63,,2,16.0,,False,False,0 days 02:34:28.742000,,,,
,99,,2,11.0,,False,False,0 days 02:34:28.742000,,,,
34.0,5,,2,,,False,False,0 days 02:34:29.813000,,,,
,5,,2,18.0,,False,False,0 days 02:34:33.745000,,,,
,6,,2,15.0,,False,False,0 days 02:34:33.745000,,,,
35.0,16,0 days 00:01:31.448000,2,,,False,False,0 days 02:34:54.835000,,,,
,16,,2,6.0,,False,False,0 days 02:34:58.761000,,,,
35.0,77,0 days 00:01:31.252000,2,,,False,False,0 days 02:35:03.958000,,,,
,44,,2,8.0,,False,False,0 days 02:35:08.754000,,,,
,77,,2,13.0,,False,False,0 days 02:35:08.754000,,,,
35.0,4,0 days 00:01:31.940000,2,,,False,False,0 days 02:35:11.727000,,,,
,4,,2,14.0,,False,False,0 days 02:35:13.770000,,,,
34.0,9,0 days 00:01:34.077000,2,,,False,False,0 days 02:35:19.573000,,,,
34.0,47,0 days 00:01:34.080000,2,,,False,False,0 days 02:35:20.931000,,,,
,9,,2,9.0,,False,False,0 days 02:35:23.752000,,,,
,47,,2,10.0,,False,False,0 days 02:35:23.752000,,,,
,3,,2,15.0,,False,False,0 days 02:35:28.758000,,,,
,55,,2,7.0,,False,False,0 days 02:35:28.758000,,,,
35.0,31,,2,,,False,False,0 days 02:35:48.104000,,,,
,10,,2,7.0,,False,False,0 days 02:35:48.744000,,,,
,11,,2,17.0,,False,False,0 days 02:35:48.744000,,,,
,14,,2,11.0,,False,False,0 days 02:35:48.744000,,,,
,18,,2,14.0,,False,False,0 days 02:35:48.744000,,,,
,31,,2,16.0,,False,False,0 days 02:35:48.744000,,,,
35.0,63,,2,,,False,False,0 days 02:35:57.967000,,,,
,7,,2,17.0,,False,False,0 days 02:35:58.748000,,,,
,22,,2,5.0,,False,False,0 days 02:35:58.748000,,,,
,63,,2,17.0,,False,False,0 days 02:35:58.748000,,,,
35.0,99,,2,,,False,False,0 days 02:35:59.189000,,,,
35.0,6,0 days 00:01:33.146000,2,,,False,False,0 days 02:36:02.281000,,,,
35.0,5,0 days 00:01:33.059000,2,,,False,False,0 days 02:36:02.858000,,,,
,5,,2,19.0,,False,False,0 days 02:36:03.746000,,,,
,6,,2,16.0,,False,False,0 days 02:36:03.746000,,,,
,99,,2,12.0,,False,False,0 days 02:36:03.746000,,,,
36.0,16,0 days 00:01:31.384000,2,,,False,False,0 days 02:36:26.242000,,,,
,16,,2,7.0,,False,False,0 days 02:36:28.756000,,,,
36.0,77,,2,,,False,False,0 days 02:36:35.387000,,,,
,44,,2,9.0,,False,False,0 days 02:36:38.754000,,,,
,77,,2,14.0,,False,False,0 days 02:36:38.754000,,,,
36.0,4,,2,,,False,False,0 days 02:36:43.688000,,,,
,4,,2,15.0,,False,False,0 days 02:36:48.752000,,,,
35.0,9,,2,,,False,False,0 days 02:36:53.644000,,,,
35.0,47,0 days 00:01:33.972000,2,,,False,False,0 days 02:36:54.911000,,,,
,3,,2,16.0,,False,False,0 days 02:36:58.768000,,,,
,9,,2,10.0,,False,False,0 days 02:36:58.768000,,,,
,47,,2,11.0,,False,False,0 days 02:36:58.768000,,,,
,55,,2,8.0,,False,False,0 days 02:37:03.751000,,,,
,14,,2,12.0,,False,False,0 days 02:37:18.760000,,,,
,18,,2,15.0,,False,False,0 days 02:37:18.760000,,,,
,10,,2,8.0,,False,False,0 days 02:37:23.759000,,,,
,11,,2,18.0,,False,False,0 days 02:37:23.759000,,,,
,31,,2,17.0,,False,False,0 days 02:37:23.759000,,,,
,7,,2,18.0,,False,False,0 days 02:37:33.755000,,,,
,22,,2,6.0,,False,False,0 days 02:37:33.755000,,,,
,63,,2,18.0,,False,False,0 days 02:37:33.755000,,,,
,99,,2,13.0,,False,False,0 days 02:37:33.755000,,,,
36.0,6,0 days 00:01:32.932000,2,,,False,False,0 days 02:37:35.005000,,,,
36.0,5,,2,,,False,False,0 days 02:37:36.396000,,,,
,5,,2,20.0,,False,False,0 days 02:37:38.749000,,,,
,6,,2,17.0,,False,False,0 days 02:37:38.749000,,,,
37.0,16,,2,,,False,False,0 days 02:37:57.691000,,,,
,16,,2,8.0,,False,False,0 days 02:37:58.754000,,,,
37.0,77,0 days 00:01:31.094000,2,,,False,False,0 days 02:38:06.483000,,,,
,77,,2,15.0,,False,False,0 days 02:38:08.764000,,,,
,44,,2,10.0,,False,False,0 days 02:38:13.754000,,,,
37.0,4,0 days 00:01:31.848000,2,,,False,False,0 days 02:38:15.556000,,,,
,4,,2,16.0,,False,False,0 days 02:38:18.766000,,,,
,9,,2,11.0,,False,False,0 days 02:38:28.766000,,,,
36.0,47,0 days 00:01:33.959000,2,,,False,False,0 days 02:38:28.883000,,,,
,3,,2,17.0,,False,False,0 days 02:38:33.752000,,,,
,47,,2,12.0,,False,False,0 days 02:38:33.752000,,,,
,55,,2,9.0,,False,False,0 days 02:38:33.752000,,,,
,10,,2,9.0,,False,False,0 days 02:38:53.758000,,,,
,11,,2,19.0,,False,False,0 days 02:38:53.758000,,,,
,14,,2,13.0,,False,False,0 days 02:38:53.758000,,,,
,18,,2,16.0,,False,False,0 days 02:38:53.758000,,,,
,31,,2,18.0,,False,False,0 days 02:38:58.760000,,,,
,7,,2,19.0,,False,False,0 days 02:39:03.761000,,,,
,22,,2,7.0,,False,False,0 days 02:39:03.761000,,,,
37.0,6,,2,,,False,False,0 days 02:39:08.255000,,,,
,6,,2,18.0,,False,False,0 days 02:39:08.756000,,,,
