,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
291,2021-07-18 14:03:56.140,0 days 01:02:56.130000,31,17.850277777778047,0 days 00:00:33.571000,10923,298,8,100,False,1,car,1588.9316666666673,0.27578572951413155,OnTrack,3358,9161,2063
292,2021-07-18 14:03:56.160,0 days 01:02:56.150000,31,18.07250000000022,0 days 00:00:33.591000,10923,298,8,100,False,1,pos,1590.5930058197614,0.2760740827768415,OnTrack,3346,9172,2064
293,2021-07-18 14:03:56.361,0 days 01:02:56.351000,31,18.29472222222239,0 days 00:00:33.792000,10923,299,8,100,False,1,pos,1607.3426303294614,0.27898126092137804,OnTrack,3221,9282,2064
294,2021-07-18 14:03:56.380,0 days 01:02:56.370000,31,18.51694444444456,0 days 00:00:33.811000,10923,300,8,100,False,1,car,1608.9316666666675,0.2792570648182191,OnTrack,3209,9292,2063
295,2021-07-18 14:03:56.581,0 days 01:02:56.571000,31,18.81694444444463,0 days 00:00:34.012000,10958,301,8,100,False,1,pos,1625.7928512281164,0.28218360608006376,OnTrack,3083,9403,2063
296,2021-07-18 14:03:56.620,0 days 01:02:56.610000,31,19.116944444444698,0 days 00:00:34.051000,10993,302,8,100,False,1,car,1629.065000000001,0.2827515423576672,OnTrack,3058,9424,2062
297,2021-07-18 14:03:56.801,0 days 01:02:56.791000,31,19.416944444444653,0 days 00:00:34.232000,10993,302,8,100,False,1,pos,1644.238454485489,0.2853851497696892,OnTrack,2944,9525,2062
298,2021-07-18 14:03:56.860,0 days 01:02:56.850000,31,19.716944444444607,0 days 00:00:34.291000,10993,302,8,100,False,1,car,1649.198333333334,0.28624601989711523,OnTrack,2906,9557,2061
299,2021-07-18 14:03:57.021,0 days 01:02:57.011000,31,19.98361111111126,0 days 00:00:34.452000,10979,303,8,100,False,1,pos,1662.7900932514208,0.28860509769953213,OnTrack,2804,9647,2061
300,2021-07-18 14:03:57.100,0 days 01:02:57.090000,31,20.25027777777791,0 days 00:00:34.531000,10966,304,8,100,False,1,car,1669.4650000000008,0.289763639671924,OnTrack,2753,9690,2060
301,2021-07-18 14:03:57.241,0 days 01:02:57.231000,31,20.515833333333376,0 days 00:00:34.672000,10995,304,8,100,False,1,pos,1681.362396274653,0.29182863225767,OnTrack,2663,9768,2060
302,2021-07-18 14:03:57.339,0 days 01:02:57.329000,31,20.78138888888884,0 days 00:00:34.770000,11025,304,8,100,False,1,car,1689.6472222222235,0.2932666026976711,OnTrack,2600,9821,2059
303,2021-07-18 14:03:57.461,0 days 01:02:57.451000,31,20.481388888888773,0 days 00:00:34.892000,11001,305,8,100,False,1,pos,1700.0029975137459,0.29506402111620406,OnTrack,2522,9890,2058
304,2021-07-18 14:03:57.579,0 days 01:02:57.569000,31,20.181388888888705,0 days 00:00:35.010000,10977,306,8,100,False,1,car,1710.0472222222231,0.29680736470784025,OnTrack,2444,9959,2057
305,2021-07-18 14:03:57.681,0 days 01:02:57.671000,31,19.214722222222008,0 days 00:00:35.112000,11029,306,8,100,False,1,pos,1718.739079755473,0.29831598230350376,OnTrack,2375,10021,2056
306,2021-07-18 14:03:57.819,0 days 01:02:57.809000,31,18.24805555555531,0 days 00:00:35.250000,11081,307,8,100,False,1,car,1730.51388888889,0.3003596978356899,OnTrack,2278,10107,2054
307,2021-07-18 14:03:57.900,0 days 01:02:57.890000,31,16.61472222222187,0 days 00:00:35.331000,11109,307,8,60,False,1,pos,1737.4340556066597,0.30156080878756814,OnTrack,2223,10157,2053
308,2021-07-18 14:03:58.059,0 days 01:02:58.049000,31,14.981388888888432,0 days 00:00:35.490000,11138,307,8,21,True,1,car,1750.980555555557,0.30391203096353947,OnTrack,2120,10248,2051
309,2021-07-18 14:03:58.120,0 days 01:02:58.110000,31,12.781388888888387,0 days 00:00:35.551000,10874,302,8,10,True,1,pos,1756.1338384389358,0.30480646960379054,OnTrack,2082,10283,2051
310,2021-07-18 14:03:58.299,0 days 01:02:58.289000,31,10.581388888888341,0 days 00:00:35.730000,10611,298,8,0,True,1,car,1770.8472222222233,0.30736022403226637,OnTrack,1970,10382,2049
311,2021-07-18 14:03:58.340,0 days 01:02:58.330000,31,9.051759259258764,0 days 00:00:35.771000,10519,287,8,0,True,1,pos,1774.0372944167693,0.3079139145438422,OnTrack,1945,10405,2049
312,2021-07-18 14:03:58.560,0 days 01:02:58.550000,31,7.522129629629186,0 days 00:00:35.991000,10427,276,8,0,True,1,pos,1790.1170038322646,0.310704817692516,OnTrack,1817,10517,2047
313,2021-07-18 14:03:58.579,0 days 01:02:58.569000,31,5.992499999999609,0 days 00:00:36.010000,10336,265,8,0,True,1,car,1791.4583333333344,0.3109376279150899,OnTrack,1806,10526,2046
314,2021-07-18 14:03:58.780,0 days 01:02:58.770000,31,4.3591666666661695,0 days 00:00:36.211000,10499,254,8,0,True,1,pos,1805.2146183037369,0.31332526179863224,OnTrack,1700,10616,2045
315,2021-07-18 14:03:58.819,0 days 01:02:58.809000,31,2.72583333333273,0 days 00:00:36.250000,10662,244,8,0,True,1,car,1807.7250000000013,0.3137609806290811,OnTrack,1679,10632,2044
316,2021-07-18 14:03:59.000,0 days 01:02:58.990000,31,1.759166666666033,0 days 00:00:36.431000,10849,229,8,0,True,1,pos,1818.6014522606233,0.3156487712648571,OnTrack,1589,10702,2043
317,2021-07-18 14:03:59.059,0 days 01:02:59.049000,31,0.7924999999993361,0 days 00:00:36.490000,11037,214,7,0,True,1,car,1821.9916666666682,0.31623719981266357,OnTrack,1565,10718,2042
318,2021-07-18 14:03:59.220,0 days 01:02:59.210000,31,10.728888888887923,0 days 00:00:36.651000,11428,207,7,0,True,1,pos,1831.0255153362384,0.31780517570358674,OnTrack,1508,10757,2042
319,2021-07-18 14:03:59.299,0 days 01:02:59.289000,14,20.66527777777651,0 days 00:00:36.730000,11819,200,5,0,True,1,car,1835.3250000000012,0.3185514233487219,OnTrack,1473,10778,2041
320,2021-07-18 14:03:59.440,0 days 01:02:59.430000,14,20.198611111109926,0 days 00:00:36.871000,11627,193,5,0,True,1,pos,1842.7625259060326,0.3198423306613555,OnTrack,1406,10818,2040
321,2021-07-18 14:03:59.539,0 days 01:02:59.529000,14,19.731944444443343,0 days 00:00:36.970000,11435,187,4,0,True,1,car,1847.7916666666679,0.32071522235493644,OnTrack,1362,10841,2039
322,2021-07-18 14:03:59.660,0 days 01:02:59.650000,14,10.202916666665715,0 days 00:00:37.091000,10984,180,4,0,True,1,pos,1853.7119844346678,0.32174279275891016,OnTrack,1310,10866,2039
323,2021-07-18 14:03:59.779,0 days 01:02:59.769000,47,0.6738888888880865,0 days 00:00:37.210000,10534,174,4,0,True,1,car,1859.391666666668,0.3227285968313072,OnTrack,1257,10887,2038
324,2021-07-18 14:03:59.880,0 days 01:02:59.870000,47,0.5072222222212304,0 days 00:00:37.311000,10954,171,4,0,True,1,pos,1864.177764389655,0.3235593043310382,OnTrack,1212,10903,2038
325,2021-07-18 14:04:00.019,0 days 01:03:00.009000,22,0.3405555555543742,0 days 00:00:37.450000,11374,169,3,0,True,1,car,1870.6583333333347,0.3246841157192765,OnTrack,1150,10922,2036
326,2021-07-18 14:04:00.100,0 days 01:03:00.090000,22,0.6405555555543287,0 days 00:00:37.531000,11391,165,3,0,True,1,pos,1874.3404874850216,0.32532321530436875,OnTrack,1116,10932,2036
327,2021-07-18 14:04:00.259,0 days 01:03:00.249000,22,0.9405555555542833,0 days 00:00:37.690000,11408,161,3,0,True,1,car,1881.3916666666678,0.32654706566580344,OnTrack,1051,10944,2035
328,2021-07-18 14:04:00.320,0 days 01:03:00.310000,22,1.2755555555543197,0 days 00:00:37.751000,11145,158,3,0,True,1,pos,1884.0491627320134,0.3270083186614089,OnTrack,1026,10948,2035
329,2021-07-18 14:04:00.460,0 days 01:03:00.450000,22,1.610555555554356,0 days 00:00:37.891000,10883,155,3,0,True,1,car,1890.0458333333345,0.32804914137967633,OnTrack,965,10954,2035
330,2021-07-18 14:04:00.540,0 days 01:03:00.530000,22,1.9772222222210303,0 days 00:00:37.971000,10791,152,3,0,True,1,pos,1893.4034182957985,0.3286319065405101,OnTrack,930,10957,2035
331,2021-07-18 14:04:00.700,0 days 01:03:00.690000,22,2.3438888888877045,0 days 00:00:38.131000,10700,149,3,0,True,1,car,1899.9791666666679,0.32977323791403984,OnTrack,858,10958,2034
332,2021-07-18 14:04:00.760,0 days 01:03:00.750000,22,1.666249999999195,0 days 00:00:38.191000,10560,146,3,0,True,1,pos,1902.4036474396296,0.330194047199103,OnTrack,833,10957,2034
333,2021-07-18 14:04:00.940,0 days 01:03:00.930000,9,0.9886111111106857,0 days 00:00:38.371000,10420,143,3,0,True,1,car,1909.5125000000012,0.33142790774232156,OnTrack,761,10948,2033
334,2021-07-18 14:04:00.980,0 days 01:03:00.970000,9,1.9552777777773827,0 days 00:00:38.411000,10003,139,3,0,True,1,pos,1911.047920455941,0.3316944057040877,OnTrack,747,10946,2033
335,2021-07-18 14:04:01.180,0 days 01:03:01.170000,9,2.9219444444440796,0 days 00:00:38.611000,9586,135,3,0,True,1,car,1918.512500000001,0.3329900086291609,OnTrack,676,10932,2033
336,2021-07-18 14:04:01.200,0 days 01:03:01.190000,9,3.5441666666663423,0 days 00:00:38.631000,9470,133,3,0,True,1,pos,1919.2460081840322,0.3331173212719142,OnTrack,670,10931,2033
337,2021-07-18 14:04:01.420,0 days 01:03:01.410000,9,4.166388888888605,0 days 00:00:38.851000,9355,131,3,0,True,1,pos,1927.1939994281568,0.33449682840202954,OnTrack,594,10904,2032
338,2021-07-18 14:04:01.460,0 days 01:03:01.450000,9,4.788611111110868,0 days 00:00:38.891000,9240,130,3,0,True,1,car,1928.623611111112,0.33474496147733845,OnTrack,580,10898,2031
339,2021-07-18 14:04:01.640,0 days 01:03:01.630000,9,5.405138888888246,0 days 00:00:39.071000,9159,128,3,0,True,1,pos,1935.0033548588756,0.33585227296247067,OnTrack,522,10871,2032
340,2021-07-18 14:04:01.700,0 days 01:03:01.690000,22,6.021666666665624,0 days 00:00:39.131000,9079,127,3,0,False,1,car,1937.0902777777787,0.3362144934227355,OnTrack,503,10861,2032
341,2021-07-18 14:04:01.860,0 days 01:03:01.850000,22,6.488333333332321,0 days 00:00:39.291000,8912,124,3,0,False,1,pos,1942.5345871004326,0.33715944458064057,OnTrack,459,10833,2032
342,2021-07-18 14:04:01.940,0 days 01:03:01.930000,22,6.954999999999018,0 days 00:00:39.371000,8746,122,3,0,False,1,car,1945.2236111111122,0.33762616977973114,OnTrack,438,10818,2031
343,2021-07-18 14:04:02.080,0 days 01:03:02.070000,22,7.254999999999086,0 days 00:00:39.511000,8695,121,3,0,False,1,pos,1949.9097333584493,0.33843952485955364,OnTrack,406,10790,2032
344,2021-07-18 14:04:02.180,0 days 01:03:02.170000,22,7.554999999999154,0 days 00:00:39.611000,8645,120,3,0,False,1,car,1953.223611111112,0.33901470390136607,OnTrack,384,10766,2032
345,2021-07-18 14:04:02.300,0 days 01:03:02.290000,22,7.854999999999222,0 days 00:00:39.731000,8533,118,3,0,False,1,pos,1957.1483600162976,0.33969590987307857,OnTrack,359,10735,2032
346,2021-07-18 14:04:02.420,0 days 01:03:02.410000,22,8.15499999999929,0 days 00:00:39.851000,8421,117,3,0,False,1,car,1961.023611111112,0.3403685246699602,OnTrack,334,10700,2031
347,2021-07-18 14:04:02.520,0 days 01:03:02.510000,22,8.421666666665942,0 days 00:00:39.951000,8468,116,3,3,False,1,pos,1964.2206190337306,0.34092341899342193,OnTrack,316,10671,2032
348,2021-07-18 14:04:02.660,0 days 01:03:02.650000,22,8.688333333332594,0 days 00:00:40.091000,8516,115,3,7,False,1,car,1968.6902777777786,0.3416992032031938,OnTrack,292,10628,2032
349,2021-07-18 14:04:02.740,0 days 01:03:02.730000,22,4.472499999999513,0 days 00:00:40.171000,8684,116,3,28,False,1,pos,1971.2706877861656,0.34214707662125055,OnTrack,280,10604,2033
350,2021-07-18 14:04:02.900,0 days 01:03:02.890000,6,0.25666666666643323,0 days 00:00:40.331000,8852,117,3,50,False,1,car,1976.4902777777786,0.3430530239717879,OnTrack,256,10555,2033
351,2021-07-18 14:04:02.941,0 days 01:03:02.931000,6,0.6566666666664105,0 days 00:00:40.372000,9029,118,3,56,False,1,pos,1977.84035785153,0.34328735300295576,OnTrack,251,10543,2033
352,2021-07-18 14:04:03.140,0 days 01:03:03.130000,6,1.0566666666663878,0 days 00:00:40.571000,9207,120,3,62,False,1,car,1984.4902777777784,0.34444155809342286,OnTrack,227,10480,2032
353,2021-07-18 14:04:03.161,0 days 01:03:03.151000,6,1.2233333333330165,0 days 00:00:40.592000,9390,122,3,62,False,1,pos,1985.2057511480143,0.3445657404918846,OnTrack,225,10474,2033
354,2021-07-18 14:04:03.380,0 days 01:03:03.370000,6,1.3899999999996453,0 days 00:00:40.811000,9574,125,3,63,False,1,car,1992.8236111111119,0.3458879478034594,OnTrack,206,10403,2032
355,2021-07-18 14:04:03.381,0 days 01:03:03.371000,6,1.3455555555551655,0 days 00:00:40.812000,9752,126,3,66,False,1,pos,1992.8589501257202,0.3458940814819105,OnTrack,206,10403,2033
356,2021-07-18 14:04:03.601,0 days 01:03:03.591000,6,1.3011111111106857,0 days 00:00:41.032000,9930,128,3,69,False,1,pos,2000.783727593928,0.3472695594720318,OnTrack,195,10322,2033
357,2021-07-18 14:04:03.620,0 days 01:03:03.610000,6,1.2566666666662059,0 days 00:00:41.051000,10108,130,3,72,False,1,car,2001.4902777777786,0.34739219310189734,OnTrack,194,10314,2032
358,2021-07-18 14:04:03.821,0 days 01:03:03.811000,6,0.7233333333329028,0 days 00:00:41.252000,10405,134,3,75,False,1,pos,2009.212821456771,0.3487325700274096,OnTrack,188,10235,2033
359,2021-07-18 14:04:03.860,0 days 01:03:03.850000,6,0.18999999999959982,0 days 00:00:41.291000,10703,139,3,78,False,1,car,2010.756944444445,0.3490005784594578,OnTrack,187,10219,2033
360,2021-07-18 14:04:04.041,0 days 01:03:04.031000,6,2.775694444443957,0 days 00:00:41.472000,10930,143,3,80,False,1,pos,2018.1016183227005,0.35027536974598766,OnTrack,185,10144,2034
361,2021-07-18 14:04:04.099,0 days 01:03:04.089000,22,5.361388888888314,0 days 00:00:41.530000,11158,147,3,83,False,1,car,2020.516111111112,0.35069444544888156,OnTrack,184,10119,2034
362,2021-07-18 14:04:04.261,0 days 01:03:04.251000,22,4.528055555554943,0 days 00:00:41.692000,10848,149,3,41,False,1,pos,2027.3943498501562,0.351888279097121,OnTrack,181,10049,2034
363,2021-07-18 14:04:04.339,0 days 01:03:04.329000,22,3.6947222222215714,0 days 00:00:41.770000,10538,152,3,0,True,1,car,2030.6494444444454,0.35245325533628596,OnTrack,178,10015,2034
364,2021-07-18 14:04:04.480,0 days 01:03:04.470000,22,3.394722222221617,0 days 00:00:41.911000,10412,147,3,0,True,1,pos,2036.308657146448,0.35343550657857603,OnTrack,174,9956,2035
365,2021-07-18 14:04:04.579,0 days 01:03:04.569000,22,3.0947222222216624,0 days 00:00:42.010000,10287,143,3,0,True,1,car,2040.1827777777785,0.3541079251645676,OnTrack,170,9918,2035
366,2021-07-18 14:04:04.700,0 days 01:03:04.690000,22,3.1280555555549654,0 days 00:00:42.131000,10037,140,3,0,True,1,pos,2044.8692295037147,0.3549213374309248,OnTrack,163,9872,2036
367,2021-07-18 14:04:04.819,0 days 01:03:04.809000,22,3.1613888888882684,0 days 00:00:42.250000,9788,138,3,0,True,1,car,2049.3827777777788,0.3557047394044479,OnTrack,149,9817,2036
368,2021-07-18 14:04:04.920,0 days 01:03:04.910000,22,2.978749999999536,0 days 00:00:42.351000,9711,134,3,8,True,1,pos,2053.1061830178132,0.3563509988075057,OnTrack,135,9774,2037
369,2021-07-18 14:04:05.059,0 days 01:03:05.049000,9,2.796111111110804,0 days 00:00:42.490000,9634,131,3,16,False,1,car,2058.1161111111123,0.35722055582056617,OnTrack,114,9728,2037
370,2021-07-18 14:04:05.140,0 days 01:03:05.130000,9,2.796111111110804,0 days 00:00:42.571000,9534,129,3,16,False,1,pos,2061.0067726088146,0.35772227858602323,OnTrack,101,9705,2038
371,2021-07-18 14:04:05.299,0 days 01:03:05.289000,9,2.796111111110804,0 days 00:00:42.730000,9435,128,3,17,False,1,car,2066.6494444444456,0.3587016588836435,OnTrack,70,9657,2038
372,2021-07-18 14:04:05.360,0 days 01:03:05.350000,9,2.9294444444442433,0 days 00:00:42.791000,9435,128,3,17,False,1,pos,2068.818557509327,0.35907814482167755,OnTrack,57,9640,2039
373,2021-07-18 14:04:05.539,0 days 01:03:05.529000,9,3.062777777777683,0 days 00:00:42.970000,9435,128,3,17,False,1,car,2075.182777777779,0.3601827619467209,OnTrack,14,9593,2039
374,2021-07-18 14:04:05.580,0 days 01:03:05.570000,9,3.3627777777776373,0 days 00:00:43.011000,9435,127,3,17,False,1,pos,2076.6336634636805,0.3604345874819042,OnTrack,4,9583,2040
375,2021-07-18 14:04:05.779,0 days 01:03:05.769000,9,3.662777777777592,0 days 00:00:43.210000,9435,127,3,17,False,1,car,2083.6494444444456,0.3616522938921179,OnTrack,-49,9537,2040
376,2021-07-18 14:04:05.800,0 days 01:03:05.790000,9,4.129444444444289,0 days 00:00:43.231000,9400,127,3,23,False,1,pos,2084.389976940474,0.3617808257219823,OnTrack,-55,9533,2040
377,2021-07-18 14:04:06.019,0 days 01:03:06.009000,9,4.596111111110986,0 days 00:00:43.450000,9365,127,3,30,False,1,car,2092.1161111111123,0.36312182583751496,OnTrack,-121,9491,2039
378,2021-07-18 14:04:06.020,0 days 01:03:06.010000,9,4.973888888888875,0 days 00:00:43.451000,9284,126,3,28,False,1,pos,2092.151350079824,0.3631279421513234,OnTrack,-122,9491,2040
379,2021-07-18 14:04:06.240,0 days 01:03:06.230000,9,5.351666666666763,0 days 00:00:43.671000,9204,126,3,26,False,1,pos,2099.861293338938,0.36446613206271705,OnTrack,-192,9459,2041
380,2021-07-18 14:04:06.259,0 days 01:03:06.249000,9,5.729444444444653,0 days 00:00:43.690000,9124,126,3,24,False,1,car,2100.516111111112,0.36457978666523166,OnTrack,-198,9456,2041
381,2021-07-18 14:04:06.460,0 days 01:03:06.450000,9,6.329444444444789,0 days 00:00:43.891000,8915,124,3,12,False,1,pos,2107.329119858477,0.365762298554821,OnTrack,-264,9441,2041
382,2021-07-18 14:04:06.499,0 days 01:03:06.489000,9,6.9294444444449255,0 days 00:00:43.930000,8707,122,3,0,False,1,car,2108.649444444445,0.36599146302222724,OnTrack,-277,9439,2040
383,2021-07-18 14:04:06.680,0 days 01:03:06.670000,9,7.26277777777841,0 days 00:00:44.111000,8646,122,3,0,False,1,pos,2114.8046816090073,0.3670598076259461,OnTrack,-339,9436,2041
384,2021-07-18 14:04:06.739,0 days 01:03:06.729000,9,7.596111111111895,0 days 00:00:44.170000,8585,122,3,0,False,1,car,2116.7827777777784,0.3674031393792228,OnTrack,-358,9436,2041
385,2021-07-18 14:04:06.900,0 days 01:03:06.890000,9,7.862777777778547,0 days 00:00:44.331000,8334,120,3,0,False,1,pos,2122.0636002084493,0.3683197146461331,OnTrack,-408,9444,2041
386,2021-07-18 14:04:06.979,0 days 01:03:06.969000,9,8.129444444445198,0 days 00:00:44.410000,8083,118,3,0,False,1,car,2124.6494444444447,0.3687685312654972,OnTrack,-431,9451,2040
387,2021-07-18 14:04:07.120,0 days 01:03:07.110000,9,8.241111111111877,0 days 00:00:44.551000,8076,118,3,0,False,1,pos,2129.302448670841,0.3695761381575551,OnTrack,-474,9469,2040
388,2021-07-18 14:04:07.180,0 days 01:03:07.170000,9,8.352777777778556,0 days 00:00:44.611000,8070,118,3,0,False,1,car,2131.237777777778,0.369912046970252,OnTrack,-491,9478,2039
389,2021-07-18 14:04:07.340,0 days 01:03:07.330000,9,8.625000000000682,0 days 00:00:44.771000,7978,114,3,0,False,1,pos,2136.1669984428454,0.3707675958560664,OnTrack,-536,9507,2039
390,2021-07-18 14:04:07.460,0 days 01:03:07.450000,9,8.897222222222808,0 days 00:00:44.891000,7887,110,3,0,False,1,car,2139.7933333333335,0.37139700707255613,OnTrack,-565,9530,2038
391,2021-07-18 14:04:07.560,0 days 01:03:07.550000,9,8.997222222222717,0 days 00:00:44.991000,7849,110,3,0,False,1,pos,2142.8473135394097,0.37192707653792295,OnTrack,-589,9551,2038
392,2021-07-18 14:04:07.700,0 days 01:03:07.690000,9,9.097222222222626,0 days 00:00:45.131000,7811,110,3,0,False,1,car,2147.126666666667,0.37266983001738824,OnTrack,-619,9582,2036
393,2021-07-18 14:04:07.780,0 days 01:03:07.770000,9,9.097222222222626,0 days 00:00:45.211000,7833,109,3,20,False,1,pos,2149.543178820772,0.3730892562150533,OnTrack,-635,9602,2036
394,2021-07-18 14:04:07.940,0 days 01:03:07.930000,9,9.097222222222626,0 days 00:00:45.371000,7856,108,3,41,False,1,car,2154.3266666666673,0.3739195107268598,OnTrack,-663,9642,2036
395,2021-07-18 14:04:08.000,0 days 01:03:07.990000,9,9.012222222222363,0 days 00:00:45.431000,7969,107,3,42,False,1,pos,2156.111380262526,0.37422927769250924,OnTrack,-673,9658,2036
396,2021-07-18 14:04:08.180,0 days 01:03:08.170000,47,8.927222222222099,0 days 00:00:45.611000,8083,107,3,44,False,1,car,2161.4600000000005,0.37515762031865096,OnTrack,-700,9706,2035
397,2021-07-18 14:04:08.220,0 days 01:03:08.210000,47,8.79388888888866,0 days 00:00:45.651000,8083,107,3,44,False,1,pos,2162.6552706498455,0.37536507957888826,OnTrack,-706,9717,2035
398,2021-07-18 14:04:08.420,0 days 01:03:08.410000,47,8.66055555555522,0 days 00:00:45.851000,8083,108,3,44,False,1,car,2168.6600000000008,0.37640730102812253,OnTrack,-729,9773,2034
399,2021-07-18 14:04:08.440,0 days 01:03:08.430000,47,8.578888888888741,0 days 00:00:45.871000,8083,108,3,44,False,1,pos,2169.260560272077,0.376511538331857,OnTrack,-732,9779,2034
400,2021-07-18 14:04:08.660,0 days 01:03:08.650000,9,8.497222222222263,0 days 00:00:46.091000,8083,108,3,44,False,1,pos,2175.860000000001,0.3776569817375941,OnTrack,-752,9843,2033
401,2021-07-18 14:04:08.880,0 days 01:03:08.870000,9,8.263888888888914,0 days 00:00:46.311000,8025,108,3,22,False,1,pos,2182.4574201404753,0.3788020746100704,OnTrack,-766,9908,2033
402,2021-07-18 14:04:08.900,0 days 01:03:08.890000,9,8.030555555555566,0 days 00:00:46.331000,7967,108,3,0,False,1,car,2183.0600000000013,0.37890666244706567,OnTrack,-767,9913,2032
403,2021-07-18 14:04:09.100,0 days 01:03:09.090000,9,7.730555555555611,0 days 00:00:46.531000,8146,108,3,27,False,1,pos,2189.115516562595,0.3799576988684765,OnTrack,-776,9974,2032
404,2021-07-18 14:04:09.140,0 days 01:03:09.130000,9,7.430555555555657,0 days 00:00:46.571000,8325,109,3,55,False,1,car,2190.3266666666677,0.3801679142742174,OnTrack,-776,9986,2031
405,2021-07-18 14:04:09.320,0 days 01:03:09.310000,9,7.063888888888869,0 days 00:00:46.751000,8325,110,3,55,False,1,pos,2195.801957453851,0.3811182427847021,OnTrack,-778,10041,2032
406,2021-07-18 14:04:09.380,0 days 01:03:09.370000,9,6.697222222222081,0 days 00:00:46.811000,8325,111,3,55,False,1,car,2197.726666666668,0.3814523083367298,OnTrack,-777,10059,2032
407,2021-07-18 14:04:09.521,0 days 01:03:09.511000,9,3.8965277777770098,0 days 00:00:46.952000,8605,117,3,55,False,1,pos,2202.5429919954095,0.3822882623442113,OnTrack,-777,10104,2032
408,2021-07-18 14:04:09.620,0 days 01:03:09.610000,31,1.0958333333319388,0 days 00:00:47.051000,8885,124,3,55,False,1,car,2205.9933333333347,0.382887126929086,OnTrack,-774,10137,2031
409,2021-07-18 14:04:09.741,0 days 01:03:09.731000,31,2.3624999999985903,0 days 00:00:47.172000,9295,125,3,63,False,1,pos,2210.1362075446787,0.38360619220459763,OnTrack,-771,10180,2031
410,2021-07-18 14:04:09.860,0 days 01:03:09.850000,31,3.629166666665242,0 days 00:00:47.291000,9706,126,3,71,False,1,car,2214.3933333333343,0.3843450877568027,OnTrack,-766,10220,2031
411,2021-07-18 14:04:09.961,0 days 01:03:09.951000,31,2.2631944444435703,0 days 00:00:47.392000,10119,135,3,77,False,1,pos,2218.3494516616092,0.38503173841780713,OnTrack,-761,10257,2031
412,2021-07-18 14:04:10.100,0 days 01:03:10.090000,9,0.8972222222218988,0 days 00:00:47.531000,10533,145,3,84,False,1,car,2224.0600000000013,0.3860228998204451,OnTrack,-751,10311,2030
413,2021-07-18 14:04:10.181,0 days 01:03:10.171000,9,1.312222222221635,0 days 00:00:47.612000,11025,147,3,85,False,1,pos,2227.358399778634,0.3865953924003732,OnTrack,-745,10343,2030
414,2021-07-18 14:04:10.340,0 days 01:03:10.330000,47,1.7272222222213713,0 days 00:00:47.771000,11518,149,3,86,False,1,car,2233.9933333333347,0.3877469963548085,OnTrack,-729,10404,2029
415,2021-07-18 14:04:10.401,0 days 01:03:10.391000,47,2.1833333333324845,0 days 00:00:47.832000,11588,157,3,91,False,1,pos,2236.719789859108,0.3882202185944573,OnTrack,-722,10431,2029
416,2021-07-18 14:04:10.580,0 days 01:03:10.570000,22,2.6394444444435976,0 days 00:00:48.011000,11658,166,3,97,False,1,car,2245.0600000000013,0.389667801889737,OnTrack,-697,10512,2028
417,2021-07-18 14:04:10.621,0 days 01:03:10.611000,22,1.7099999999991269,0 days 00:00:48.052000,11456,166,3,97,False,1,pos,2246.9442542259317,0.3899948458005544,OnTrack,-694,10523,2028
418,2021-07-18 14:04:10.819,0 days 01:03:10.809000,22,0.7805555555546562,0 days 00:00:48.250000,11255,166,4,97,False,1,car,2256.0805555555567,0.39158060406826983,OnTrack,-693,10524,2028
419,2021-07-18 14:04:10.841,0 days 01:03:10.831000,22,7.333472222221417,0 days 00:00:48.272000,11446,174,4,98,False,1,pos,2257.146968880129,0.3917656979793867,OnTrack,-692,10528,2028
420,2021-07-18 14:04:11.059,0 days 01:03:11.049000,31,13.886388888888177,0 days 00:00:48.490000,11638,182,4,100,False,1,car,2268.21388888889,0.3936865474860829,OnTrack,-651,10629,2026
421,2021-07-18 14:04:11.060,0 days 01:03:11.050000,31,14.597499999999249,0 days 00:00:48.491000,11772,183,4,100,False,1,pos,2268.265268431045,0.3936954652670125,OnTrack,-651,10630,2026
422,2021-07-18 14:04:11.280,0 days 01:03:11.270000,31,15.308611111110318,0 days 00:00:48.711000,11906,184,4,100,False,1,pos,2279.6195986831995,0.3956661996399411,OnTrack,-607,10734,2025
423,2021-07-18 14:04:11.299,0 days 01:03:11.289000,31,16.01972222222139,0 days 00:00:48.730000,12041,186,4,100,False,1,car,2280.6138888888895,0.3958387753746171,OnTrack,-603,10742,2024
424,2021-07-18 14:04:11.500,0 days 01:03:11.490000,31,17.01972222222139,0 days 00:00:48.931000,12316,190,4,100,False,1,pos,2291.3669782802017,0.39770515431622067,OnTrack,-558,10840,2023
425,2021-07-18 14:04:11.539,0 days 01:03:11.529000,31,18.01972222222139,0 days 00:00:48.970000,12592,194,4,100,False,1,car,2293.547222222223,0.3980835722045937,OnTrack,-548,10859,2022
426,2021-07-18 14:04:11.720,0 days 01:03:11.710000,31,18.719722222221435,0 days 00:00:49.151000,11900,202,4,100,False,1,pos,2304.116721864527,0.3999180860673372,OnTrack,-501,10951,2022
427,2021-07-18 14:04:11.779,0 days 01:03:11.769000,31,19.41972222222148,0 days 00:00:49.210000,11208,211,5,100,False,1,car,2307.6138888888895,0.40052507803513526,OnTrack,-485,10981,2021
